Number of Records,Index Type,Query Time (s),EXPLAIN Plan
4000,BTREE,2033.9274406433105,"[('Nested Loop  (cost=98.95..161.80 rows=1 width=4178) (actual time=19.014..26.634 rows=4 loops=1)',), ('  Buffers: shared hit=154',), ('  ->  Hash Join  (cost=98.67..153.49 rows=1 width=3150) (actual time=18.998..26.573 rows=4 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=142',), ('        ->  Seq Scan on task t  (cost=0.00..53.50 rows=350 width=1086) (actual time=0.009..5.596 rows=4000 loops=1)',), ('              Buffers: shared hit=50',), ('        ->  Hash  (cost=98.66..98.66 rows=1 width=2072) (actual time=15.121..15.134 rows=6 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=92',), ('              ->  Hash Join  (cost=36.99..98.66 rows=1 width=2072) (actual time=3.426..15.109 rows=6 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=92',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..60.90 rows=290 width=1040) (actual time=0.006..7.118 rows=4000 loops=1)',), ('                          Buffers: shared hit=58',), ('                    ->  Hash  (cost=36.98..36.98 rows=1 width=1040) (actual time=0.650..0.654 rows=3 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=34',), ('                          ->  Seq Scan on project p  (cost=0.00..36.98 rows=1 width=1040) (actual time=0.284..0.638 rows=3 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 3997',), ('                                Buffers: shared hit=34',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.28..8.30 rows=1 width=1036) (actual time=0.005..0.007 rows=1 loops=4)',), ('        Index Cond: (id_user = 1)',), ('        Buffers: shared hit=12',), ('Planning Time: 0.260 ms',), ('Execution Time: 26.681 ms',)]"
4000,HASH,2021.026611328125,"[('Nested Loop  (cost=98.67..161.52 rows=1 width=4178) (actual time=13.531..21.047 rows=4 loops=1)',), ('  Buffers: shared hit=154',), ('  ->  Hash Join  (cost=98.67..153.49 rows=1 width=3150) (actual time=13.518..20.992 rows=4 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=142',), ('        ->  Seq Scan on task t  (cost=0.00..53.50 rows=350 width=1086) (actual time=0.004..5.029 rows=4000 loops=1)',), ('              Buffers: shared hit=50',), ('        ->  Hash  (cost=98.66..98.66 rows=1 width=2072) (actual time=10.703..10.717 rows=6 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=92',), ('              ->  Hash Join  (cost=36.99..98.66 rows=1 width=2072) (actual time=2.336..10.699 rows=6 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=92',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..60.90 rows=290 width=1040) (actual time=0.003..5.160 rows=4000 loops=1)',), ('                          Buffers: shared hit=58',), ('                    ->  Hash  (cost=36.98..36.98 rows=1 width=1040) (actual time=0.301..0.306 rows=3 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=34',), ('                          ->  Seq Scan on project p  (cost=0.00..36.98 rows=1 width=1040) (actual time=0.121..0.275 rows=3 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 3997',), ('                                Buffers: shared hit=34',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.004..0.006 rows=1 loops=4)',), ('        Index Cond: (id_user = 1)',), ('        Buffers: shared hit=12',), ('Planning Time: 0.125 ms',), ('Execution Time: 21.077 ms',)]"
5000,No Index,1134.474277496338,"[('Nested Loop  (cost=239.94..315.95 rows=1 width=1210) (actual time=0.327..0.346 rows=0 loops=1)',), ('  Buffers: shared hit=44',), ('  ->  Hash Join  (cost=239.66..307.64 rows=1 width=1185) (actual time=0.324..0.340 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=44',), ('        ->  Seq Scan on task t  (cost=0.00..66.34 rows=434 width=1086) (actual time=0.004..0.005 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=239.65..239.65 rows=1 width=107) (actual time=0.310..0.322 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=43',), ('              ->  Hash Join  (cost=104.51..239.65 rows=1 width=107) (actual time=0.308..0.317 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=43',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..122.00 rows=5000 width=75) (actual time=0.002..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=104.50..104.50 rows=1 width=40) (actual time=0.296..0.299 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=42',), ('                          ->  Seq Scan on project p  (cost=0.00..104.50 rows=1 width=40) (actual time=0.293..0.295 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 5000',), ('                                Buffers: shared hit=42',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.28..8.30 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 2)',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.151 ms',), ('Execution Time: 0.370 ms',)]"
5000,BTREE,1092.9608345031738,"[('Nested Loop  (cost=122.54..198.54 rows=1 width=4178) (actual time=0.356..0.375 rows=0 loops=1)',), ('  Buffers: shared hit=44',), ('  ->  Hash Join  (cost=122.26..190.23 rows=1 width=3150) (actual time=0.353..0.369 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=44',), ('        ->  Seq Scan on task t  (cost=0.00..66.34 rows=434 width=1086) (actual time=0.004..0.005 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=122.24..122.24 rows=1 width=2072) (actual time=0.343..0.354 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=43',), ('              ->  Hash Join  (cost=45.69..122.24 rows=1 width=2072) (actual time=0.341..0.349 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=43',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..75.60 rows=360 width=1040) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=45.67..45.67 rows=1 width=1040) (actual time=0.332..0.336 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=42',), ('                          ->  Seq Scan on project p  (cost=0.00..45.67 rows=1 width=1040) (actual time=0.330..0.331 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 5000',), ('                                Buffers: shared hit=42',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.28..8.30 rows=1 width=1036) (never executed)',), ('        Index Cond: (id_user = 2)',), ('Planning Time: 0.107 ms',), ('Execution Time: 0.395 ms',)]"
5000,HASH,1309.5283508300781,"[('Nested Loop  (cost=122.26..198.26 rows=1 width=4178) (actual time=0.955..0.984 rows=0 loops=1)',), ('  Buffers: shared hit=44',), ('  ->  Hash Join  (cost=122.26..190.23 rows=1 width=3150) (actual time=0.950..0.975 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=44',), ('        ->  Seq Scan on task t  (cost=0.00..66.34 rows=434 width=1086) (actual time=0.009..0.011 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=122.24..122.24 rows=1 width=2072) (actual time=0.932..0.949 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=43',), ('              ->  Hash Join  (cost=45.69..122.24 rows=1 width=2072) (actual time=0.928..0.942 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=43',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..75.60 rows=360 width=1040) (actual time=0.006..0.007 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=45.67..45.67 rows=1 width=1040) (actual time=0.915..0.921 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=42',), ('                          ->  Seq Scan on project p  (cost=0.00..45.67 rows=1 width=1040) (actual time=0.910..0.912 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 5000',), ('                                Buffers: shared hit=42',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (never executed)',), ('        Index Cond: (id_user = 2)',), ('Planning Time: 0.259 ms',), ('Execution Time: 1.028 ms',)]"
6000,No Index,1214.6520614624023,"[('Nested Loop  (cost=146.13..236.41 rows=2 width=4178) (actual time=0.476..0.498 rows=0 loops=1)',), ('  Buffers: shared hit=55',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.27..8.29 rows=1 width=1036) (actual time=0.010..0.014 rows=1 loops=1)',), ('        Index Cond: (id_user = 1)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=145.86..228.10 rows=2 width=3150) (actual time=0.458..0.474 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=52',), ('        ->  Seq Scan on task t  (cost=0.00..80.25 rows=525 width=1086) (actual time=0.004..0.005 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=145.84..145.84 rows=2 width=2072) (actual time=0.449..0.460 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=51',), ('              ->  Hash Join  (cost=54.40..145.84 rows=2 width=2072) (actual time=0.446..0.454 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=51',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..90.30 rows=430 width=1040) (actual time=0.003..0.005 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=54.38..54.38 rows=2 width=1040) (actual time=0.429..0.433 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=50',), ('                          ->  Seq Scan on project p  (cost=0.00..54.38 rows=2 width=1040) (actual time=0.426..0.428 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 6000',), ('                                Buffers: shared hit=50',), ('Planning Time: 0.139 ms',), ('Execution Time: 0.520 ms',)]"
6000,BTREE,1315.4077529907227,"[('Nested Loop  (cost=146.15..236.42 rows=2 width=4178) (actual time=0.459..0.480 rows=0 loops=1)',), ('  Buffers: shared hit=55',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.28..8.30 rows=1 width=1036) (actual time=0.006..0.009 rows=1 loops=1)',), ('        Index Cond: (id_user = 1)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=145.86..228.10 rows=2 width=3150) (actual time=0.444..0.461 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=52',), ('        ->  Seq Scan on task t  (cost=0.00..80.25 rows=525 width=1086) (actual time=0.003..0.005 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=145.84..145.84 rows=2 width=2072) (actual time=0.415..0.426 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=51',), ('              ->  Hash Join  (cost=54.40..145.84 rows=2 width=2072) (actual time=0.413..0.421 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=51',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..90.30 rows=430 width=1040) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=54.38..54.38 rows=2 width=1040) (actual time=0.400..0.403 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=50',), ('                          ->  Seq Scan on project p  (cost=0.00..54.38 rows=2 width=1040) (actual time=0.397..0.399 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 6000',), ('                                Buffers: shared hit=50',), ('Planning Time: 0.108 ms',), ('Execution Time: 0.500 ms',)]"
6000,HASH,1702.871322631836,"[('Nested Loop  (cost=145.86..236.14 rows=2 width=4178) (actual time=0.457..0.478 rows=0 loops=1)',), ('  Buffers: shared hit=54',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.006..0.009 rows=1 loops=1)',), ('        Index Cond: (id_user = 1)',), ('        Buffers: shared hit=2',), ('  ->  Hash Join  (cost=145.86..228.10 rows=2 width=3150) (actual time=0.443..0.459 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=52',), ('        ->  Seq Scan on task t  (cost=0.00..80.25 rows=525 width=1086) (actual time=0.003..0.005 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=145.84..145.84 rows=2 width=2072) (actual time=0.434..0.445 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=51',), ('              ->  Hash Join  (cost=54.40..145.84 rows=2 width=2072) (actual time=0.432..0.441 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=51',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..90.30 rows=430 width=1040) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=54.38..54.38 rows=2 width=1040) (actual time=0.413..0.417 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=50',), ('                          ->  Seq Scan on project p  (cost=0.00..54.38 rows=2 width=1040) (actual time=0.411..0.412 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 6000',), ('                                Buffers: shared hit=50',), ('Planning Time: 0.106 ms',), ('Execution Time: 0.500 ms',)]"
7000,No Index,1942.7490234375,"[('Nested Loop  (cost=170.81..274.24 rows=2 width=4178) (actual time=0.517..0.538 rows=0 loops=1)',), ('  Buffers: shared hit=64',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.27..8.29 rows=1 width=1036) (actual time=0.005..0.008 rows=1 loops=1)',), ('        Index Cond: (id_user = 3)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=170.54..265.93 rows=2 width=3150) (actual time=0.505..0.521 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=61',), ('        ->  Seq Scan on task t  (cost=0.00..93.09 rows=609 width=1086) (actual time=0.003..0.004 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=170.51..170.51 rows=2 width=2072) (actual time=0.496..0.507 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=60',), ('              ->  Hash Join  (cost=64.19..170.51 rows=2 width=2072) (actual time=0.494..0.503 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=60',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..105.00 rows=500 width=1040) (actual time=0.002..0.003 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=64.16..64.16 rows=2 width=1040) (actual time=0.480..0.484 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=59',), ('                          ->  Seq Scan on project p  (cost=0.00..64.16 rows=2 width=1040) (actual time=0.477..0.479 rows=0 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 7000',), ('                                Buffers: shared hit=59',), ('Planning Time: 0.092 ms',), ('Execution Time: 0.556 ms',)]"
7000,BTREE,1264.8677825927734,"[('Nested Loop  (cost=170.82..274.25 rows=2 width=4178) (actual time=0.537..0.558 rows=0 loops=1)',), ('  Buffers: shared hit=64',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.28..8.30 rows=1 width=1036) (actual time=0.013..0.016 rows=1 loops=1)',), ('        Index Cond: (id_user = 3)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=170.54..265.93 rows=2 width=3150) (actual time=0.516..0.532 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=61',), ('        ->  Seq Scan on task t  (cost=0.00..93.09 rows=609 width=1086) (actual time=0.003..0.004 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=170.51..170.51 rows=2 width=2072) (actual time=0.503..0.514 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=60',), ('              ->  Hash Join  (cost=64.19..170.51 rows=2 width=2072) (actual time=0.501..0.510 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=60',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..105.00 rows=500 width=1040) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=64.16..64.16 rows=2 width=1040) (actual time=0.488..0.492 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=59',), ('                          ->  Seq Scan on project p  (cost=0.00..64.16 rows=2 width=1040) (actual time=0.486..0.487 rows=0 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 7000',), ('                                Buffers: shared hit=59',), ('Planning Time: 0.108 ms',), ('Execution Time: 0.578 ms',)]"
7000,HASH,1306.314468383789,"[('Nested Loop  (cost=170.54..273.97 rows=2 width=4178) (actual time=0.558..0.579 rows=0 loops=1)',), ('  Buffers: shared hit=64',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.012..0.016 rows=1 loops=1)',), ('        Index Cond: (id_user = 3)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=170.54..265.93 rows=2 width=3150) (actual time=0.538..0.554 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=61',), ('        ->  Seq Scan on task t  (cost=0.00..93.09 rows=609 width=1086) (actual time=0.004..0.006 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=170.51..170.51 rows=2 width=2072) (actual time=0.526..0.538 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=60',), ('              ->  Hash Join  (cost=64.19..170.51 rows=2 width=2072) (actual time=0.524..0.533 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=60',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..105.00 rows=500 width=1040) (actual time=0.004..0.005 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=64.16..64.16 rows=2 width=1040) (actual time=0.515..0.519 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=59',), ('                          ->  Seq Scan on project p  (cost=0.00..64.16 rows=2 width=1040) (actual time=0.512..0.513 rows=0 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 7000',), ('                                Buffers: shared hit=59',), ('Planning Time: 0.139 ms',), ('Execution Time: 0.603 ms',)]"
8000,No Index,1447.5250244140625,"[('Nested Loop  (cost=195.45..312.04 rows=2 width=4178) (actual time=0.636..0.658 rows=0 loops=1)',), ('  Buffers: shared hit=72',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.27..8.29 rows=1 width=1036) (actual time=0.017..0.021 rows=1 loops=1)',), ('        Index Cond: (id_user = 2)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=195.18..303.73 rows=2 width=3150) (actual time=0.610..0.627 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=69',), ('        ->  Seq Scan on task t  (cost=0.00..105.93 rows=693 width=1086) (actual time=0.003..0.004 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=195.16..195.16 rows=2 width=2072) (actual time=0.602..0.613 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=68',), ('              ->  Hash Join  (cost=72.89..195.16 rows=2 width=2072) (actual time=0.599..0.608 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=68',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..120.75 rows=575 width=1040) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=72.86..72.86 rows=2 width=1040) (actual time=0.591..0.595 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=67',), ('                          ->  Seq Scan on project p  (cost=0.00..72.86 rows=2 width=1040) (actual time=0.589..0.590 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 8000',), ('                                Buffers: shared hit=67',), ('Planning Time: 0.100 ms',), ('Execution Time: 0.680 ms',)]"
8000,BTREE,1407.6876640319824,"[('Nested Loop  (cost=195.47..312.05 rows=2 width=4178) (actual time=1.529..1.559 rows=0 loops=1)',), ('  Buffers: shared hit=72',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.28..8.30 rows=1 width=1036) (actual time=0.015..0.020 rows=1 loops=1)',), ('        Index Cond: (id_user = 2)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=195.18..303.73 rows=2 width=3150) (actual time=1.503..1.527 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=69',), ('        ->  Seq Scan on task t  (cost=0.00..105.93 rows=693 width=1086) (actual time=0.008..0.010 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=195.16..195.16 rows=2 width=2072) (actual time=1.443..1.458 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=68',), ('              ->  Hash Join  (cost=72.89..195.16 rows=2 width=2072) (actual time=1.439..1.450 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=68',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..120.75 rows=575 width=1040) (actual time=0.007..0.008 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=72.86..72.86 rows=2 width=1040) (actual time=1.412..1.416 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=67',), ('                          ->  Seq Scan on project p  (cost=0.00..72.86 rows=2 width=1040) (actual time=1.408..1.410 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 8000',), ('                                Buffers: shared hit=67',), ('Planning Time: 0.306 ms',), ('Execution Time: 1.605 ms',)]"
8000,HASH,1169.0759658813477,"[('Nested Loop  (cost=195.18..311.77 rows=2 width=4178) (actual time=0.589..0.610 rows=0 loops=1)',), ('  Buffers: shared hit=71',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.009..0.012 rows=1 loops=1)',), ('        Index Cond: (id_user = 2)',), ('        Buffers: shared hit=2',), ('  ->  Hash Join  (cost=195.18..303.73 rows=2 width=3150) (actual time=0.572..0.588 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=69',), ('        ->  Seq Scan on task t  (cost=0.00..105.93 rows=693 width=1086) (actual time=0.004..0.005 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=195.16..195.16 rows=2 width=2072) (actual time=0.562..0.574 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=68',), ('              ->  Hash Join  (cost=72.89..195.16 rows=2 width=2072) (actual time=0.559..0.568 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=68',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..120.75 rows=575 width=1040) (actual time=0.003..0.005 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=72.86..72.86 rows=2 width=1040) (actual time=0.551..0.554 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=67',), ('                          ->  Seq Scan on project p  (cost=0.00..72.86 rows=2 width=1040) (actual time=0.548..0.549 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 8000',), ('                                Buffers: shared hit=67',), ('Planning Time: 0.128 ms',), ('Execution Time: 0.644 ms',)]"
9000,No Index,2246.7780113220215,"[('Nested Loop  (cost=324.97..455.78 rows=1 width=2175) (actual time=28.369..28.390 rows=0 loops=1)',), ('  Buffers: shared hit=205',), ('  ->  Hash Join  (cost=324.68..447.47 rows=1 width=2150) (actual time=28.365..28.383 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=205',), ('        ->  Seq Scan on task t  (cost=0.00..119.84 rows=784 width=1086) (actual time=0.010..0.012 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=324.67..324.67 rows=1 width=1072) (actual time=28.345..28.358 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=204',), ('              ->  Hash Join  (cost=187.53..324.67 rows=1 width=1072) (actual time=28.342..28.352 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=204',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..135.45 rows=645 width=1040) (actual time=0.006..13.190 rows=9000 loops=1)',), ('                          Buffers: shared hit=129',), ('                    ->  Hash  (cost=187.50..187.50 rows=2 width=40) (actual time=1.530..1.535 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=75',), ('                          ->  Seq Scan on project p  (cost=0.00..187.50 rows=2 width=40) (actual time=1.517..1.522 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 8999',), ('                                Buffers: shared hit=75',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.30 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 1)',), ('Planning Time: 0.319 ms',), ('Execution Time: 28.436 ms',)]"
