Number of Records,Index Type,Query Time (s),EXPLAIN Plan
10000,No Index,0.0029478549957275392,"[('Nested Loop  (cost=243.75..387.80 rows=5 width=4178) (actual time=34.839..51.576 rows=3 loops=1)',), ('  Buffers: shared hit=354',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.27..8.29 rows=1 width=1036) (actual time=0.015..0.020 rows=1 loops=1)',), ('        Index Cond: (id_user = 1)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=243.48..379.46 rows=5 width=3150) (actual time=34.817..51.536 rows=3 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=351',), ('        ->  Seq Scan on task t  (cost=0.00..132.68 rows=868 width=1086) (actual time=0.004..12.650 rows=10000 loops=1)',), ('              Buffers: shared hit=124',), ('        ->  Hash  (cost=243.43..243.43 rows=4 width=2072) (actual time=25.954..25.968 rows=1 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=227',), ('              ->  Hash Join  (cost=91.39..243.43 rows=4 width=2072) (actual time=19.248..25.938 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=227',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..150.15 rows=715 width=1040) (actual time=0.004..12.535 rows=10000 loops=1)',), ('                          Buffers: shared hit=143',), ('                    ->  Hash  (cost=91.35..91.35 rows=3 width=1040) (actual time=0.686..0.691 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=84',), ('                          ->  Seq Scan on project p  (cost=0.00..91.35 rows=3 width=1040) (actual time=0.250..0.677 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 9999',), ('                                Buffers: shared hit=84',), ('Planning Time: 0.137 ms',), ('Execution Time: 51.614 ms',)]"
10000,BTREE,0.0029901742935180666,"[('Nested Loop  (cost=243.75..387.80 rows=5 width=4178) (actual time=0.746..0.769 rows=0 loops=1)',), ('  Buffers: shared hit=89',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.27..8.29 rows=1 width=1036) (actual time=0.024..0.029 rows=1 loops=1)',), ('        Index Cond: (id_user = 2)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=243.48..379.46 rows=5 width=3150) (actual time=0.713..0.732 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=86',), ('        ->  Seq Scan on task t  (cost=0.00..132.68 rows=868 width=1086) (actual time=0.004..0.005 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=243.43..243.43 rows=4 width=2072) (actual time=0.698..0.711 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=85',), ('              ->  Hash Join  (cost=91.39..243.43 rows=4 width=2072) (actual time=0.696..0.704 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=85',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..150.15 rows=715 width=1040) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=91.35..91.35 rows=3 width=1040) (actual time=0.683..0.687 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=84',), ('                          ->  Seq Scan on project p  (cost=0.00..91.35 rows=3 width=1040) (actual time=0.680..0.682 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 10000',), ('                                Buffers: shared hit=84',), ('Planning Time: 0.130 ms',), ('Execution Time: 0.803 ms',)]"
10000,HASH,0.0021697998046875,"[('Nested Loop  (cost=243.48..387.53 rows=5 width=4178) (actual time=30.948..52.545 rows=2 loops=1)',), ('  Buffers: shared hit=353',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.011..0.017 rows=1 loops=1)',), ('        Index Cond: (id_user = 3)',), ('        Buffers: shared hit=2',), ('  ->  Hash Join  (cost=243.48..379.46 rows=5 width=3150) (actual time=30.931..52.512 rows=2 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=351',), ('        ->  Seq Scan on task t  (cost=0.00..132.68 rows=868 width=1086) (actual time=0.006..12.879 rows=10000 loops=1)',), ('              Buffers: shared hit=124',), ('        ->  Hash  (cost=243.43..243.43 rows=4 width=2072) (actual time=26.613..26.626 rows=2 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=227',), ('              ->  Hash Join  (cost=91.39..243.43 rows=4 width=2072) (actual time=20.813..26.595 rows=2 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=227',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..150.15 rows=715 width=1040) (actual time=0.004..12.937 rows=10000 loops=1)',), ('                          Buffers: shared hit=143',), ('                    ->  Hash  (cost=91.35..91.35 rows=3 width=1040) (actual time=0.716..0.722 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=84',), ('                          ->  Seq Scan on project p  (cost=0.00..91.35 rows=3 width=1040) (actual time=0.555..0.709 rows=1 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 9999',), ('                                Buffers: shared hit=84',), ('Planning Time: 0.137 ms',), ('Execution Time: 52.577 ms',)]"
20000,No Index,0.002650284767150879,"[('Nested Loop  (cost=955.85..1234.66 rows=1 width=1210) (actual time=1.304..1.323 rows=0 loops=1)',), ('  Buffers: shared hit=169',), ('  ->  Hash Join  (cost=955.56..1226.34 rows=1 width=1185) (actual time=1.301..1.317 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=169',), ('        ->  Seq Scan on task t  (cost=0.00..264.29 rows=1729 width=1086) (actual time=0.004..0.006 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=955.54..955.54 rows=2 width=107) (actual time=1.290..1.302 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=168',), ('              ->  Hash Join  (cost=417.02..955.54 rows=2 width=107) (actual time=1.288..1.297 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=168',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..486.00 rows=20000 width=75) (actual time=0.002..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=417.00..417.00 rows=2 width=40) (actual time=1.262..1.267 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=167',), ('                          ->  Seq Scan on project p  (cost=0.00..417.00 rows=2 width=40) (actual time=1.260..1.261 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 20000',), ('                                Buffers: shared hit=167',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.30 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 1)',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.182 ms',), ('Execution Time: 1.345 ms',)]"
20000,BTREE,0.0029563188552856447,"[('Nested Loop  (cost=486.11..765.07 rows=8 width=4178) (actual time=1.393..1.414 rows=0 loops=1)',), ('  Buffers: shared hit=172',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.28..8.29 rows=1 width=1036) (actual time=0.018..0.021 rows=1 loops=1)',), ('        Index Cond: (id_user = 1)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=485.84..756.69 rows=8 width=3150) (actual time=1.367..1.384 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=169',), ('        ->  Seq Scan on task t  (cost=0.00..264.29 rows=1729 width=1086) (actual time=0.004..0.005 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=485.75..485.75 rows=7 width=2072) (actual time=1.354..1.365 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=168',), ('              ->  Hash Join  (cost=181.69..485.75 rows=7 width=2072) (actual time=1.351..1.360 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=168',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..300.30 rows=1430 width=1040) (actual time=0.003..0.005 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=181.61..181.61 rows=6 width=1040) (actual time=1.338..1.341 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=167',), ('                          ->  Seq Scan on project p  (cost=0.00..181.61 rows=6 width=1040) (actual time=1.335..1.336 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 20000',), ('                                Buffers: shared hit=167',), ('Planning Time: 0.123 ms',), ('Execution Time: 1.436 ms',)]"
20000,HASH,0.004648947715759277,"[('Nested Loop  (cost=485.84..764.79 rows=8 width=4178) (actual time=3.806..3.840 rows=0 loops=1)',), ('  Buffers: shared hit=171',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.013..0.017 rows=1 loops=1)',), ('        Index Cond: (id_user = 2)',), ('        Buffers: shared hit=2',), ('  ->  Hash Join  (cost=485.84..756.69 rows=8 width=3150) (actual time=3.780..3.808 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=169',), ('        ->  Seq Scan on task t  (cost=0.00..264.29 rows=1729 width=1086) (actual time=0.008..0.010 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=485.75..485.75 rows=7 width=2072) (actual time=3.750..3.770 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=168',), ('              ->  Hash Join  (cost=181.69..485.75 rows=7 width=2072) (actual time=3.747..3.763 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=168',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..300.30 rows=1430 width=1040) (actual time=0.006..0.008 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=181.61..181.61 rows=6 width=1040) (actual time=3.720..3.726 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=167',), ('                          ->  Seq Scan on project p  (cost=0.00..181.61 rows=6 width=1040) (actual time=3.716..3.719 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 20000',), ('                                Buffers: shared hit=167',), ('Planning Time: 0.295 ms',), ('Execution Time: 3.906 ms',)]"
30000,No Index,0.005598711967468262,"[('Nested Loop  (cost=728.49..1143.48 rows=13 width=4178) (actual time=2.167..2.190 rows=0 loops=1)',), ('  Buffers: shared hit=255',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.28..8.29 rows=1 width=1036) (actual time=0.012..0.016 rows=1 loops=1)',), ('        Index Cond: (id_user = 2)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=728.22..1135.06 rows=13 width=3150) (actual time=2.145..2.163 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=252',), ('        ->  Seq Scan on task t  (cost=0.00..396.97 rows=2597 width=1086) (actual time=0.004..0.006 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=728.08..728.08 rows=11 width=2072) (actual time=2.123..2.135 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=251',), ('              ->  Hash Join  (cost=271.99..728.08 rows=11 width=2072) (actual time=2.120..2.130 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=251',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..450.45 rows=2145 width=1040) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=271.88..271.88 rows=9 width=1040) (actual time=2.106..2.111 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=250',), ('                          ->  Seq Scan on project p  (cost=0.00..271.88 rows=9 width=1040) (actual time=2.103..2.105 rows=0 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 30000',), ('                                Buffers: shared hit=250',), ('Planning Time: 0.133 ms',), ('Execution Time: 2.216 ms',)]"
30000,BTREE,0.006384801864624023,"[('Nested Loop  (cost=728.49..1143.48 rows=13 width=4178) (actual time=124.658..156.646 rows=1 loops=1)',), ('  Buffers: shared hit=1053',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.28..8.29 rows=1 width=1036) (actual time=0.021..0.027 rows=1 loops=1)',), ('        Index Cond: (id_user = 3)',), ('        Buffers: shared hit=3',), ('  ->  Hash Join  (cost=728.22..1135.06 rows=13 width=3150) (actual time=124.631..156.605 rows=1 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=1050',), ('        ->  Seq Scan on task t  (cost=0.00..396.97 rows=2597 width=1086) (actual time=0.004..38.053 rows=30000 loops=1)',), ('              Buffers: shared hit=371',), ('        ->  Hash  (cost=728.08..728.08 rows=11 width=2072) (actual time=79.589..79.603 rows=1 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=679',), ('              ->  Hash Join  (cost=271.99..728.08 rows=11 width=2072) (actual time=29.133..79.583 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=679',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..450.45 rows=2145 width=1040) (actual time=0.003..38.569 rows=30000 loops=1)',), ('                          Buffers: shared hit=429',), ('                    ->  Hash  (cost=271.88..271.88 rows=9 width=1040) (actual time=2.013..2.018 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=250',), ('                          ->  Seq Scan on project p  (cost=0.00..271.88 rows=9 width=1040) (actual time=0.549..2.000 rows=1 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 29999',), ('                                Buffers: shared hit=250',), ('Planning Time: 0.136 ms',), ('Execution Time: 156.675 ms',)]"
30000,HASH,0.004757738113403321,"[('Nested Loop  (cost=728.22..1143.20 rows=13 width=4178) (actual time=2.236..2.258 rows=0 loops=1)',), ('  Buffers: shared hit=254',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.009..0.012 rows=1 loops=1)',), ('        Index Cond: (id_user = 1)',), ('        Buffers: shared hit=2',), ('  ->  Hash Join  (cost=728.22..1135.06 rows=13 width=3150) (actual time=2.219..2.236 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=252',), ('        ->  Seq Scan on task t  (cost=0.00..396.97 rows=2597 width=1086) (actual time=0.005..0.006 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=728.08..728.08 rows=11 width=2072) (actual time=2.208..2.219 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=251',), ('              ->  Hash Join  (cost=271.99..728.08 rows=11 width=2072) (actual time=2.205..2.214 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=251',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..450.45 rows=2145 width=1040) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=271.88..271.88 rows=9 width=1040) (actual time=2.196..2.200 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=250',), ('                          ->  Seq Scan on project p  (cost=0.00..271.88 rows=9 width=1040) (actual time=2.194..2.195 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 30000',), ('                                Buffers: shared hit=250',), ('Planning Time: 0.139 ms',), ('Execution Time: 2.284 ms',)]"
40000,No Index,0.007883000373840331,"[('Hash Join  (cost=980.13..1521.85 rows=18 width=4178) (actual time=124.069..204.608 rows=2 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1403',), ('  ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.005..49.824 rows=40000 loops=1)',), ('        Buffers: shared hit=494',), ('  ->  Hash  (cost=979.94..979.94 rows=15 width=3100) (actual time=103.466..103.484 rows=2 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=909',), ('        ->  Nested Loop  (cost=363.65..979.94 rows=15 width=3100) (actual time=21.903..103.464 rows=2 loops=1)',), ('              Buffers: shared hit=909',), ('              ->  Index Scan using user_app_pkey on user_app ua  (cost=0.28..8.29 rows=1 width=1036) (actual time=0.014..0.020 rows=1 loops=1)',), ('                    Index Cond: (id_user = 2)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=363.38..971.49 rows=15 width=2072) (actual time=21.883..103.428 rows=2 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=906',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..600.60 rows=2860 width=1040) (actual time=0.003..49.793 rows=40000 loops=1)',), ('                          Buffers: shared hit=572',), ('                    ->  Hash  (cost=363.23..363.23 rows=12 width=1040) (actual time=2.885..2.890 rows=3 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=334',), ('                          ->  Seq Scan on project p  (cost=0.00..363.23 rows=12 width=1040) (actual time=0.727..2.874 rows=3 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 39997',), ('                                Buffers: shared hit=334',), ('Planning Time: 0.136 ms',), ('Execution Time: 204.640 ms',)]"
