Number of Records,Index Type,Query Time (s),EXPLAIN Plan
4000,BTREE,10219.590663909912,"[('Hash Join  (cost=208.08..264.05 rows=116 width=4178) (actual time=53.037..68.730 rows=4000 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=196',), ('  ->  Seq Scan on task t  (cost=0.00..53.50 rows=350 width=1086) (actual time=0.009..4.976 rows=4000 loops=1)',), ('        Buffers: shared hit=50',), ('  ->  Hash  (cost=206.88..206.88 rows=96 width=3100) (actual time=53.001..53.024 rows=4000 loops=1)',), ('        Buckets: 4096 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 673kB',), ('        Buffers: shared hit=146',), ('        ->  Hash Join  (cost=143.93..206.88 rows=96 width=3100) (actual time=31.627..47.211 rows=4000 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=146',), ('              ->  Seq Scan on table_app ta  (cost=0.00..60.90 rows=290 width=1040) (actual time=0.004..5.027 rows=4000 loops=1)',), ('                    Buffers: shared hit=58',), ('              ->  Hash  (cost=142.94..142.94 rows=79 width=2068) (actual time=31.611..31.627 rows=4000 loops=1)',), ('                    Buckets: 4096 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 423kB',), ('                    Buffers: shared hit=88',), ('                    ->  Hash Join  (cost=105.94..142.94 rows=79 width=2068) (actual time=10.486..26.058 rows=4000 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=88',), ('                          ->  Seq Scan on project p  (cost=0.00..36.38 rows=238 width=1040) (actual time=0.004..5.048 rows=4000 loops=1)',), ('                                Buffers: shared hit=34',), ('                          ->  Hash  (cost=89.27..89.27 rows=1333 width=1036) (actual time=10.468..10.475 rows=3999 loops=1)',), ('                                Buckets: 4096 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 298kB',), ('                                Buffers: shared hit=54',), ('                                ->  Bitmap Heap Scan on user_app ua  (cost=30.61..89.27 rows=1333 width=1036) (actual time=0.115..5.167 rows=3999 loops=1)',), ('                                      Recheck Cond: (id_user > 1)',), ('                                      Heap Blocks: exact=42',), ('                                      Buffers: shared hit=54',), ('                                      ->  Bitmap Index Scan on idx_user_id_btree  (cost=0.00..30.28 rows=1333 width=0) (actual time=0.104..0.105 rows=3999 loops=1)',), ('                                            Index Cond: (id_user > 1)',), ('                                            Buffers: shared hit=12',), ('Planning Time: 0.193 ms',), ('Execution Time: 73.859 ms',)]"
4000,HASH,9412.737369537354,"[('Hash Join  (cost=208.08..264.05 rows=116 width=4178) (actual time=54.503..70.431 rows=4000 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=196',), ('  ->  Seq Scan on task t  (cost=0.00..53.50 rows=350 width=1086) (actual time=0.006..5.136 rows=4000 loops=1)',), ('        Buffers: shared hit=50',), ('  ->  Hash  (cost=206.88..206.88 rows=96 width=3100) (actual time=54.483..54.508 rows=4000 loops=1)',), ('        Buckets: 4096 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 673kB',), ('        Buffers: shared hit=146',), ('        ->  Hash Join  (cost=143.93..206.88 rows=96 width=3100) (actual time=32.741..48.533 rows=4000 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=146',), ('              ->  Seq Scan on table_app ta  (cost=0.00..60.90 rows=290 width=1040) (actual time=0.004..5.055 rows=4000 loops=1)',), ('                    Buffers: shared hit=58',), ('              ->  Hash  (cost=142.94..142.94 rows=79 width=2068) (actual time=32.722..32.739 rows=4000 loops=1)',), ('                    Buckets: 4096 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 423kB',), ('                    Buffers: shared hit=88',), ('                    ->  Hash Join  (cost=105.94..142.94 rows=79 width=2068) (actual time=11.040..26.913 rows=4000 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=88',), ('                          ->  Seq Scan on project p  (cost=0.00..36.38 rows=238 width=1040) (actual time=0.004..5.095 rows=4000 loops=1)',), ('                                Buffers: shared hit=34',), ('                          ->  Hash  (cost=89.27..89.27 rows=1333 width=1036) (actual time=11.020..11.028 rows=3999 loops=1)',), ('                                Buckets: 4096 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 298kB',), ('                                Buffers: shared hit=54',), ('                                ->  Bitmap Heap Scan on user_app ua  (cost=30.61..89.27 rows=1333 width=1036) (actual time=0.123..5.437 rows=3999 loops=1)',), ('                                      Recheck Cond: (id_user > 1)',), ('                                      Heap Blocks: exact=42',), ('                                      Buffers: shared hit=54',), ('                                      ->  Bitmap Index Scan on user_app_pkey  (cost=0.00..30.28 rows=1333 width=0) (actual time=0.111..0.113 rows=3999 loops=1)',), ('                                            Index Cond: (id_user > 1)',), ('                                            Buffers: shared hit=12',), ('Planning Time: 0.157 ms',), ('Execution Time: 75.713 ms',)]"
5000,No Index,12133.298873901367,"[('Hash Join  (cost=181.20..250.62 rows=145 width=4178) (actual time=67.832..87.564 rows=4998 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=228',), ('  ->  Seq Scan on task t  (cost=0.00..66.34 rows=434 width=1086) (actual time=0.007..6.363 rows=5000 loops=1)',), ('        Buffers: shared hit=62',), ('  ->  Hash  (cost=179.70..179.70 rows=120 width=3100) (actual time=67.813..67.837 rows=4995 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 864kB',), ('        Buffers: shared hit=166',), ('        ->  Hash Join  (cost=101.55..179.70 rows=120 width=3100) (actual time=40.622..60.399 rows=4995 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=166',), ('              ->  Seq Scan on table_app ta  (cost=0.00..75.60 rows=360 width=1040) (actual time=0.004..6.355 rows=5000 loops=1)',), ('                    Buffers: shared hit=72',), ('              ->  Hash  (cost=100.32..100.32 rows=98 width=2068) (actual time=40.604..40.618 rows=4997 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 552kB',), ('                    Buffers: shared hit=94',), ('                    ->  Hash Join  (cost=54.60..100.32 rows=98 width=2068) (actual time=13.788..33.418 rows=4997 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=94',), ('                          ->  Seq Scan on project p  (cost=0.00..44.94 rows=294 width=1040) (actual time=0.003..6.335 rows=5000 loops=1)',), ('                                Buffers: shared hit=42',), ('                          ->  Hash  (cost=53.95..53.95 rows=52 width=1036) (actual time=13.771..13.777 rows=4997 loops=1)',), ('                                Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 396kB',), ('                                Buffers: shared hit=52',), ('                                ->  Seq Scan on user_app ua  (cost=0.00..53.95 rows=52 width=1036) (actual time=0.005..6.766 rows=4997 loops=1)',), ('                                      Filter: (id_user > 3)',), ('                                      Rows Removed by Filter: 3',), ('                                      Buffers: shared hit=52',), ('Planning Time: 0.147 ms',), ('Execution Time: 93.834 ms',)]"
5000,BTREE,12173.438549041748,"[('Hash Join  (cost=257.46..326.88 rows=145 width=4178) (actual time=68.260..88.245 rows=4998 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=243',), ('  ->  Seq Scan on task t  (cost=0.00..66.34 rows=434 width=1086) (actual time=0.007..6.475 rows=5000 loops=1)',), ('        Buffers: shared hit=62',), ('  ->  Hash  (cost=255.96..255.96 rows=120 width=3100) (actual time=68.236..68.261 rows=4995 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 864kB',), ('        Buffers: shared hit=181',), ('        ->  Hash Join  (cost=177.81..255.96 rows=120 width=3100) (actual time=41.048..60.812 rows=4995 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=181',), ('              ->  Seq Scan on table_app ta  (cost=0.00..75.60 rows=360 width=1040) (actual time=0.004..6.374 rows=5000 loops=1)',), ('                    Buffers: shared hit=72',), ('              ->  Hash  (cost=176.59..176.59 rows=98 width=2068) (actual time=41.032..41.048 rows=4997 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 552kB',), ('                    Buffers: shared hit=109',), ('                    ->  Hash Join  (cost=130.88..176.59 rows=98 width=2068) (actual time=14.101..33.794 rows=4997 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=109',), ('                          ->  Seq Scan on project p  (cost=0.00..44.94 rows=294 width=1040) (actual time=0.004..6.358 rows=5000 loops=1)',), ('                                Buffers: shared hit=42',), ('                          ->  Hash  (cost=110.04..110.04 rows=1667 width=1036) (actual time=14.084..14.092 rows=4997 loops=1)',), ('                                Buckets: 8192 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 396kB',), ('                                Buffers: shared hit=67',), ('                                ->  Bitmap Heap Scan on user_app ua  (cost=37.20..110.04 rows=1667 width=1036) (actual time=0.141..7.056 rows=4997 loops=1)',), ('                                      Recheck Cond: (id_user > 3)',), ('                                      Heap Blocks: exact=52',), ('                                      Buffers: shared hit=67',), ('                                      ->  Bitmap Index Scan on idx_user_id_btree  (cost=0.00..36.78 rows=1667 width=0) (actual time=0.129..0.130 rows=4997 loops=1)',), ('                                            Index Cond: (id_user > 3)',), ('                                            Buffers: shared hit=15',), ('Planning Time: 0.159 ms',), ('Execution Time: 94.786 ms',)]"
5000,HASH,11933.897495269775,"[('Hash Join  (cost=257.46..326.88 rows=145 width=4178) (actual time=67.963..87.931 rows=4998 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=243',), ('  ->  Seq Scan on task t  (cost=0.00..66.34 rows=434 width=1086) (actual time=0.009..6.488 rows=5000 loops=1)',), ('        Buffers: shared hit=62',), ('  ->  Hash  (cost=255.96..255.96 rows=120 width=3100) (actual time=67.939..67.964 rows=4995 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 864kB',), ('        Buffers: shared hit=181',), ('        ->  Hash Join  (cost=177.81..255.96 rows=120 width=3100) (actual time=40.821..60.503 rows=4995 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=181',), ('              ->  Seq Scan on table_app ta  (cost=0.00..75.60 rows=360 width=1040) (actual time=0.003..6.393 rows=5000 loops=1)',), ('                    Buffers: shared hit=72',), ('              ->  Hash  (cost=176.59..176.59 rows=98 width=2068) (actual time=40.807..40.823 rows=4997 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 552kB',), ('                    Buffers: shared hit=109',), ('                    ->  Hash Join  (cost=130.88..176.59 rows=98 width=2068) (actual time=13.964..33.616 rows=4997 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=109',), ('                          ->  Seq Scan on project p  (cost=0.00..44.94 rows=294 width=1040) (actual time=0.007..6.328 rows=5000 loops=1)',), ('                                Buffers: shared hit=42',), ('                          ->  Hash  (cost=110.04..110.04 rows=1667 width=1036) (actual time=13.942..13.950 rows=4997 loops=1)',), ('                                Buckets: 8192 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 396kB',), ('                                Buffers: shared hit=67',), ('                                ->  Bitmap Heap Scan on user_app ua  (cost=37.20..110.04 rows=1667 width=1036) (actual time=0.144..6.928 rows=4997 loops=1)',), ('                                      Recheck Cond: (id_user > 3)',), ('                                      Heap Blocks: exact=52',), ('                                      Buffers: shared hit=67',), ('                                      ->  Bitmap Index Scan on user_app_pkey  (cost=0.00..36.78 rows=1667 width=0) (actual time=0.131..0.133 rows=4997 loops=1)',), ('                                            Index Cond: (id_user > 3)',), ('                                            Buffers: shared hit=15',), ('Planning Time: 0.176 ms',), ('Execution Time: 94.511 ms',)]"
6000,No Index,14151.200771331787,"[('Hash Join  (cost=216.16..300.13 rows=176 width=4178) (actual time=81.452..105.365 rows=5996 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=273',), ('  ->  Seq Scan on task t  (cost=0.00..80.25 rows=525 width=1086) (actual time=0.006..7.687 rows=6000 loops=1)',), ('        Buffers: shared hit=75',), ('  ->  Hash  (cost=214.36..214.36 rows=144 width=3100) (actual time=81.427..81.448 rows=5993 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 1024kB',), ('        Buffers: shared hit=198',), ('        ->  Hash Join  (cost=121.00..214.36 rows=144 width=3100) (actual time=48.629..72.460 rows=5993 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=198',), ('              ->  Seq Scan on table_app ta  (cost=0.00..90.30 rows=430 width=1040) (actual time=0.004..7.645 rows=6000 loops=1)',), ('                    Buffers: shared hit=86',), ('              ->  Hash  (cost=119.54..119.54 rows=117 width=2068) (actual time=48.614..48.626 rows=5994 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 650kB',), ('                    Buffers: shared hit=112',), ('                    ->  Hash Join  (cost=65.10..119.54 rows=117 width=2068) (actual time=16.411..39.989 rows=5994 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=112',), ('                          ->  Seq Scan on project p  (cost=0.00..53.50 rows=350 width=1040) (actual time=0.004..7.526 rows=6000 loops=1)',), ('                                Buffers: shared hit=50',), ('                          ->  Hash  (cost=64.33..64.33 rows=62 width=1036) (actual time=16.395..16.400 rows=5997 loops=1)',), ('                                Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 463kB',), ('                                Buffers: shared hit=62',), ('                                ->  Seq Scan on user_app ua  (cost=0.00..64.33 rows=62 width=1036) (actual time=0.006..8.060 rows=5997 loops=1)',), ('                                      Filter: (id_user > 3)',), ('                                      Rows Removed by Filter: 3',), ('                                      Buffers: shared hit=62',), ('Planning Time: 0.140 ms',), ('Execution Time: 112.953 ms',)]"
6000,BTREE,13890.672206878662,"[('Hash Join  (cost=306.82..390.80 rows=176 width=4178) (actual time=81.911..106.482 rows=5996 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=291',), ('  ->  Seq Scan on task t  (cost=0.00..80.25 rows=525 width=1086) (actual time=0.006..7.819 rows=6000 loops=1)',), ('        Buffers: shared hit=75',), ('  ->  Hash  (cost=305.02..305.02 rows=144 width=3100) (actual time=81.890..81.916 rows=5993 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 1024kB',), ('        Buffers: shared hit=216',), ('        ->  Hash Join  (cost=211.66..305.02 rows=144 width=3100) (actual time=48.935..72.838 rows=5993 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=216',), ('              ->  Seq Scan on table_app ta  (cost=0.00..90.30 rows=430 width=1040) (actual time=0.005..7.634 rows=6000 loops=1)',), ('                    Buffers: shared hit=86',), ('              ->  Hash  (cost=210.20..210.20 rows=117 width=2068) (actual time=48.919..48.936 rows=5994 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 650kB',), ('                    Buffers: shared hit=130',), ('                    ->  Hash Join  (cost=155.78..210.20 rows=117 width=2068) (actual time=16.645..40.255 rows=5994 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=130',), ('                          ->  Seq Scan on project p  (cost=0.00..53.50 rows=350 width=1040) (actual time=0.003..7.523 rows=6000 loops=1)',), ('                                Buffers: shared hit=50',), ('                          ->  Hash  (cost=130.78..130.78 rows=2000 width=1036) (actual time=16.626..16.634 rows=5997 loops=1)',), ('                                Buckets: 8192 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 463kB',), ('                                Buffers: shared hit=80',), ('                                ->  Bitmap Heap Scan on user_app ua  (cost=43.78..130.78 rows=2000 width=1036) (actual time=0.168..8.241 rows=5997 loops=1)',), ('                                      Recheck Cond: (id_user > 3)',), ('                                      Heap Blocks: exact=62',), ('                                      Buffers: shared hit=80',), ('                                      ->  Bitmap Index Scan on idx_user_id_btree  (cost=0.00..43.28 rows=2000 width=0) (actual time=0.155..0.156 rows=5997 loops=1)',), ('                                            Index Cond: (id_user > 3)',), ('                                            Buffers: shared hit=18',), ('Planning Time: 0.153 ms',), ('Execution Time: 114.491 ms',)]"
6000,HASH,13664.985179901123,"[('Hash Join  (cost=306.82..390.80 rows=176 width=4178) (actual time=81.511..105.596 rows=5996 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=291',), ('  ->  Seq Scan on task t  (cost=0.00..80.25 rows=525 width=1086) (actual time=0.006..7.624 rows=6000 loops=1)',), ('        Buffers: shared hit=75',), ('  ->  Hash  (cost=305.02..305.02 rows=144 width=3100) (actual time=81.498..81.525 rows=5993 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 1024kB',), ('        Buffers: shared hit=216',), ('        ->  Hash Join  (cost=211.66..305.02 rows=144 width=3100) (actual time=48.488..72.536 rows=5993 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=216',), ('              ->  Seq Scan on table_app ta  (cost=0.00..90.30 rows=430 width=1040) (actual time=0.004..7.653 rows=6000 loops=1)',), ('                    Buffers: shared hit=86',), ('              ->  Hash  (cost=210.20..210.20 rows=117 width=2068) (actual time=48.478..48.495 rows=5994 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 650kB',), ('                    Buffers: shared hit=130',), ('                    ->  Hash Join  (cost=155.78..210.20 rows=117 width=2068) (actual time=16.028..39.882 rows=5994 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=130',), ('                          ->  Seq Scan on project p  (cost=0.00..53.50 rows=350 width=1040) (actual time=0.004..7.567 rows=6000 loops=1)',), ('                                Buffers: shared hit=50',), ('                          ->  Hash  (cost=130.78..130.78 rows=2000 width=1036) (actual time=16.017..16.025 rows=5997 loops=1)',), ('                                Buckets: 8192 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 463kB',), ('                                Buffers: shared hit=80',), ('                                ->  Bitmap Heap Scan on user_app ua  (cost=43.78..130.78 rows=2000 width=1036) (actual time=0.163..7.914 rows=5997 loops=1)',), ('                                      Recheck Cond: (id_user > 3)',), ('                                      Heap Blocks: exact=62',), ('                                      Buffers: shared hit=80',), ('                                      ->  Bitmap Index Scan on user_app_pkey  (cost=0.00..43.28 rows=2000 width=0) (actual time=0.150..0.152 rows=5997 loops=1)',), ('                                            Index Cond: (id_user > 3)',), ('                                            Buffers: shared hit=18',), ('Planning Time: 0.148 ms',), ('Execution Time: 113.468 ms',)]"
7000,No Index,16209.559440612793,"[('Hash Join  (cost=253.24..350.65 rows=203 width=4178) (actual time=96.093..124.276 rows=6998 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=319',), ('  ->  Seq Scan on task t  (cost=0.00..93.09 rows=609 width=1086) (actual time=0.009..8.988 rows=7000 loops=1)',), ('        Buffers: shared hit=87',), ('  ->  Hash  (cost=251.16..251.16 rows=167 width=3100) (actual time=96.073..96.095 rows=6999 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 1185kB',), ('        Buffers: shared hit=232',), ('        ->  Hash Join  (cost=142.61..251.16 rows=167 width=3100) (actual time=58.139..85.711 rows=6999 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=232',), ('              ->  Seq Scan on table_app ta  (cost=0.00..105.00 rows=500 width=1040) (actual time=0.006..8.807 rows=7000 loops=1)',), ('                    Buffers: shared hit=100',), ('              ->  Hash  (cost=140.89..140.89 rows=138 width=2068) (actual time=58.125..58.138 rows=6999 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 748kB',), ('                    Buffers: shared hit=132',), ('                    ->  Hash Join  (cost=76.65..140.89 rows=138 width=2068) (actual time=20.338..47.975 rows=6999 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=132',), ('                          ->  Seq Scan on project p  (cost=0.00..63.13 rows=413 width=1040) (actual time=0.006..8.824 rows=7000 loops=1)',), ('                                Buffers: shared hit=59',), ('                          ->  Hash  (cost=75.74..75.74 rows=73 width=1036) (actual time=20.324..20.328 rows=6997 loops=1)',), ('                                Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 529kB',), ('                                Buffers: shared hit=73',), ('                                ->  Seq Scan on user_app ua  (cost=0.00..75.74 rows=73 width=1036) (actual time=0.009..9.958 rows=6997 loops=1)',), ('                                      Filter: (id_user > 3)',), ('                                      Rows Removed by Filter: 3',), ('                                      Buffers: shared hit=73',), ('Planning Time: 0.258 ms',), ('Execution Time: 133.140 ms',)]"
7000,BTREE,16673.033714294434,"[('Hash Join  (cost=358.26..455.66 rows=203 width=4178) (actual time=96.327..124.727 rows=6998 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=340',), ('  ->  Seq Scan on task t  (cost=0.00..93.09 rows=609 width=1086) (actual time=0.007..8.958 rows=7000 loops=1)',), ('        Buffers: shared hit=87',), ('  ->  Hash  (cost=356.17..356.17 rows=167 width=3100) (actual time=96.301..96.326 rows=6999 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 1185kB',), ('        Buffers: shared hit=253',), ('        ->  Hash Join  (cost=247.63..356.17 rows=167 width=3100) (actual time=57.404..85.707 rows=6999 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=253',), ('              ->  Seq Scan on table_app ta  (cost=0.00..105.00 rows=500 width=1040) (actual time=0.004..8.959 rows=7000 loops=1)',), ('                    Buffers: shared hit=100',), ('              ->  Hash  (cost=245.90..245.90 rows=138 width=2068) (actual time=57.390..57.407 rows=6999 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 748kB',), ('                    Buffers: shared hit=153',), ('                    ->  Hash Join  (cost=181.69..245.90 rows=138 width=2068) (actual time=18.781..47.073 rows=6999 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=153',), ('                          ->  Seq Scan on project p  (cost=0.00..63.13 rows=413 width=1040) (actual time=0.005..9.085 rows=7000 loops=1)',), ('                                Buffers: shared hit=59',), ('                          ->  Hash  (cost=152.53..152.53 rows=2333 width=1036) (actual time=18.762..18.770 rows=6997 loops=1)',), ('                                Buckets: 8192 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 529kB',), ('                                Buffers: shared hit=94',), ('                                ->  Bitmap Heap Scan on user_app ua  (cost=50.36..152.53 rows=2333 width=1036) (actual time=0.203..9.305 rows=6997 loops=1)',), ('                                      Recheck Cond: (id_user > 3)',), ('                                      Heap Blocks: exact=73',), ('                                      Buffers: shared hit=94',), ('                                      ->  Bitmap Index Scan on idx_user_id_btree  (cost=0.00..49.78 rows=2333 width=0) (actual time=0.186..0.188 rows=6997 loops=1)',), ('                                            Index Cond: (id_user > 3)',), ('                                            Buffers: shared hit=21',), ('Planning Time: 0.200 ms',), ('Execution Time: 134.015 ms',)]"
7000,HASH,16667.871952056885,"[('Hash Join  (cost=358.26..455.66 rows=203 width=4178) (actual time=96.076..124.376 rows=6998 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=340',), ('  ->  Seq Scan on task t  (cost=0.00..93.09 rows=609 width=1086) (actual time=0.007..8.919 rows=7000 loops=1)',), ('        Buffers: shared hit=87',), ('  ->  Hash  (cost=356.17..356.17 rows=167 width=3100) (actual time=96.059..96.084 rows=6999 loops=1)',), ('        Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 1185kB',), ('        Buffers: shared hit=253',), ('        ->  Hash Join  (cost=247.63..356.17 rows=167 width=3100) (actual time=56.878..85.434 rows=6999 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=253',), ('              ->  Seq Scan on table_app ta  (cost=0.00..105.00 rows=500 width=1040) (actual time=0.004..8.977 rows=7000 loops=1)',), ('                    Buffers: shared hit=100',), ('              ->  Hash  (cost=245.90..245.90 rows=138 width=2068) (actual time=56.866..56.883 rows=6999 loops=1)',), ('                    Buckets: 8192 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 748kB',), ('                    Buffers: shared hit=153',), ('                    ->  Hash Join  (cost=181.69..245.90 rows=138 width=2068) (actual time=19.195..46.757 rows=6999 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=153',), ('                          ->  Seq Scan on project p  (cost=0.00..63.13 rows=413 width=1040) (actual time=0.004..8.846 rows=7000 loops=1)',), ('                                Buffers: shared hit=59',), ('                          ->  Hash  (cost=152.53..152.53 rows=2333 width=1036) (actual time=19.182..19.190 rows=6997 loops=1)',), ('                                Buckets: 8192 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 529kB',), ('                                Buffers: shared hit=94',), ('                                ->  Bitmap Heap Scan on user_app ua  (cost=50.36..152.53 rows=2333 width=1036) (actual time=0.194..9.521 rows=6997 loops=1)',), ('                                      Recheck Cond: (id_user > 3)',), ('                                      Heap Blocks: exact=73',), ('                                      Buffers: shared hit=94',), ('                                      ->  Bitmap Index Scan on user_app_pkey  (cost=0.00..49.78 rows=2333 width=0) (actual time=0.180..0.181 rows=6997 loops=1)',), ('                                            Index Cond: (id_user > 3)',), ('                                            Buffers: shared hit=21',), ('Planning Time: 0.153 ms',), ('Execution Time: 133.567 ms',)]"
