Number of Records,Index Type,Query Time (s),EXPLAIN Plan
40000,BTREE,110411.68212890625,"[('Hash Join  (cost=3164.69..4262.26 rows=3458 width=1210) (actual time=574.589..741.739 rows=39998 loops=1)',), ('  Hash Cond: (ua.id_user = p.user_id)',), ('  Buffers: shared hit=1813',), ('  ->  Seq Scan on user_app ua  (cost=0.00..913.00 rows=39999 width=33) (actual time=0.009..51.804 rows=39999 loops=1)',), ('        Filter: (id_user > 1)',), ('        Rows Removed by Filter: 1',), ('        Buffers: shared hit=413',), ('  ->  Hash  (cost=3121.46..3121.46 rows=3458 width=1185) (actual time=574.562..574.582 rows=40000 loops=1)',), ('        Buckets: 65536 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 7368kB',), ('        Buffers: shared hit=1400',), ('        ->  Hash Join  (cost=2052.88..3121.46 rows=3458 width=1185) (actual time=343.082..511.562 rows=40000 loops=1)',), ('              Hash Cond: (p.id_project = ta.project_id)',), ('              Buffers: shared hit=1400',), ('              ->  Seq Scan on project p  (cost=0.00..734.00 rows=40000 width=40) (actual time=0.002..51.068 rows=40000 loops=1)',), ('                    Buffers: shared hit=334',), ('              ->  Hash  (cost=2009.66..2009.66 rows=3458 width=1153) (actual time=343.064..343.077 rows=40000 loops=1)',), ('                    Buckets: 65536 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 6157kB',), ('                    Buffers: shared hit=1066',), ('                    ->  Hash Join  (cost=1472.00..2009.66 rows=3458 width=1153) (actual time=112.189..281.603 rows=40000 loops=1)',), ('                          Hash Cond: (t.table_id = ta.id_table)',), ('                          Buffers: shared hit=1066',), ('                          ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.006..51.579 rows=40000 loops=1)',), ('                                Buffers: shared hit=494',), ('                          ->  Hash  (cost=972.00..972.00 rows=40000 width=75) (actual time=112.131..112.136 rows=40000 loops=1)',), ('                                Buckets: 65536  Batches: 1  Memory Usage: 4731kB',), ('                                Buffers: shared hit=572',), ('                                ->  Seq Scan on table_app ta  (cost=0.00..972.00 rows=40000 width=75) (actual time=0.005..53.512 rows=40000 loops=1)',), ('                                      Buffers: shared hit=572',), ('Planning:',), ('  Buffers: shared hit=27',), ('Planning Time: 0.488 ms',), ('Execution Time: 793.888 ms',)]"
40000,HASH,109656.35776519775,"[('Hash Join  (cost=3221.14..3774.21 rows=1152 width=4178) (actual time=663.785..832.562 rows=39998 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1924',), ('  ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.007..50.947 rows=40000 loops=1)',), ('        Buffers: shared hit=494',), ('  ->  Hash  (cost=3209.23..3209.23 rows=953 width=3100) (actual time=663.767..663.789 rows=39999 loops=1)',), ('        Buckets: 65536 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 6919kB',), ('        Buffers: shared hit=1430',), ('        ->  Hash Join  (cost=2588.37..3209.23 rows=953 width=3100) (actual time=433.613..603.182 rows=39999 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1430',), ('              ->  Seq Scan on table_app ta  (cost=0.00..600.60 rows=2860 width=1040) (actual time=0.004..51.676 rows=40000 loops=1)',), ('                    Buffers: shared hit=572',), ('              ->  Hash  (cost=2578.63..2578.63 rows=779 width=2068) (actual time=433.600..433.613 rows=39999 loops=1)',), ('                    Buckets: 65536 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 4419kB',), ('                    Buffers: shared hit=858',), ('                    ->  Merge Join  (cost=488.49..2578.63 rows=779 width=2068) (actual time=111.514..376.083 rows=39999 loops=1)',), ('                          Merge Cond: (ua.id_user = p.user_id)',), ('                          Buffers: shared hit=858',), ('                          ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..2037.62 rows=13333 width=1036) (actual time=0.015..53.923 rows=39998 loops=1)',), ('                                Index Cond: (id_user > 1)',), ('                                Buffers: shared hit=524',), ('                          ->  Sort  (cost=488.20..494.05 rows=2338 width=1040) (actual time=111.486..164.889 rows=40000 loops=1)',), ('                                Sort Key: p.user_id',), ('                                Sort Method: quicksort  Memory: 4071kB',), ('                                Buffers: shared hit=334',), ('                                ->  Seq Scan on project p  (cost=0.00..357.38 rows=2338 width=1040) (actual time=0.004..51.981 rows=40000 loops=1)',), ('                                      Buffers: shared hit=334',), ('Planning Time: 0.266 ms',), ('Execution Time: 884.389 ms',)]"
50000,No Index,150580.54208755493,"[('Hash Join  (cost=1798.81..2490.72 rows=1442 width=4178) (actual time=705.688..935.571 rows=50000 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2266, temp read=731 written=731',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.013..63.565 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=1783.91..1783.91 rows=1192 width=3100) (actual time=705.662..705.684 rows=50000 loops=1)',), ('        Buckets: 65536 (originally 2048)  Batches: 2 (originally 1)  Memory Usage: 7681kB',), ('        Buffers: shared hit=1648, temp written=462',), ('        ->  Hash Join  (cost=1007.84..1783.91 rows=1192 width=3100) (actual time=411.909..624.721 rows=50000 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1648',), ('              ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.007..64.343 rows=50000 loops=1)',), ('                    Buffers: shared hit=715',), ('              ->  Hash  (cost=995.67..995.67 rows=973 width=2068) (actual time=411.891..411.904 rows=50000 loops=1)',), ('                    Buckets: 65536 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 5395kB',), ('                    Buffers: shared hit=933',), ('                    ->  Hash Join  (cost=541.80..995.67 rows=973 width=2068) (actual time=134.140..339.659 rows=50000 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=933',), ('                          ->  Seq Scan on project p  (cost=0.00..446.19 rows=2919 width=1040) (actual time=0.008..63.083 rows=50000 loops=1)',), ('                                Buffers: shared hit=417',), ('                          ->  Hash  (cost=535.35..535.35 rows=516 width=1036) (actual time=134.118..134.122 rows=49999 loops=1)',), ('                                Buckets: 65536 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 3833kB',), ('                                Buffers: shared hit=516',), ('                                ->  Seq Scan on user_app ua  (cost=0.00..535.35 rows=516 width=1036) (actual time=0.011..66.479 rows=49999 loops=1)',), ('                                      Filter: (id_user > 1)',), ('                                      Rows Removed by Filter: 1',), ('                                      Buffers: shared hit=516',), ('Planning Time: 0.333 ms',), ('Execution Time: 998.593 ms',)]"
50000,BTREE,197571.2490081787,"[('Hash Join  (cost=3642.40..4363.14 rows=4326 width=2175) (actual time=765.682..990.113 rows=50000 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=151750, temp read=731 written=731',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.007..63.457 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=3597.71..3597.71 rows=3575 width=1097) (actual time=765.653..765.671 rows=50000 loops=1)',), ('        Buckets: 65536 (originally 4096)  Batches: 2 (originally 1)  Memory Usage: 7681kB',), ('        Buffers: shared hit=151132, temp written=462',), ('        ->  Nested Loop  (cost=1542.29..3597.71 rows=3575 width=1097) (actual time=136.838..681.976 rows=50000 loops=1)',), ('              Buffers: shared hit=151132',), ('              ->  Hash Join  (cost=1542.00..2302.13 rows=3575 width=1072) (actual time=136.807..347.771 rows=50000 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1132',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.003..63.940 rows=50000 loops=1)',), ('                          Buffers: shared hit=715',), ('                    ->  Hash  (cost=917.00..917.00 rows=50000 width=40) (actual time=136.615..136.619 rows=50000 loops=1)',), ('                          Buckets: 65536  Batches: 1  Memory Usage: 4028kB',), ('                          Buffers: shared hit=417',), ('                          ->  Seq Scan on project p  (cost=0.00..917.00 rows=50000 width=40) (actual time=0.005..65.006 rows=50000 loops=1)',), ('                                Buffers: shared hit=417',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..0.36 rows=1 width=33) (actual time=0.003..0.003 rows=1 loops=50000)',), ('                    Index Cond: ((id_user = p.user_id) AND (id_user > 1))',), ('                    Buffers: shared hit=150000',), ('Planning:',), ('  Buffers: shared hit=15',), ('Planning Time: 0.239 ms',), ('Execution Time: 1053.525 ms',)]"
50000,HASH,166436.870098114,"[('Nested Loop  (cost=2337.44..3375.81 rows=4326 width=2175) (actual time=274.659..946.506 rows=50000 loops=1)',), ('  Buffers: shared hit=101751',), ('  ->  Hash Join  (cost=2337.44..3021.42 rows=4326 width=2150) (actual time=274.642..632.947 rows=50000 loops=1)',), ('        Hash Cond: (ta.project_id = p.id_project)',), ('        Buffers: shared hit=1750',), ('        ->  Hash Join  (cost=795.44..1468.06 rows=4326 width=2118) (actual time=138.255..352.528 rows=50000 loops=1)',), ('              Hash Cond: (t.table_id = ta.id_table)',), ('              Buffers: shared hit=1333',), ('              ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.006..63.466 rows=50000 loops=1)',), ('                    Buffers: shared hit=618',), ('              ->  Hash  (cost=750.75..750.75 rows=3575 width=1040) (actual time=138.235..138.239 rows=50000 loops=1)',), ('                    Buckets: 65536 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 5786kB',), ('                    Buffers: shared hit=715',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.006..66.600 rows=50000 loops=1)',), ('                          Buffers: shared hit=715',), ('        ->  Hash  (cost=917.00..917.00 rows=50000 width=40) (actual time=136.126..136.129 rows=50000 loops=1)',), ('              Buckets: 65536  Batches: 1  Memory Usage: 4028kB',), ('              Buffers: shared hit=417',), ('              ->  Seq Scan on project p  (cost=0.00..917.00 rows=50000 width=40) (actual time=0.009..64.960 rows=50000 loops=1)',), ('                    Buffers: shared hit=417',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..0.08 rows=1 width=33) (actual time=0.002..0.002 rows=1 loops=50000)',), ('        Index Cond: (id_user = p.user_id)',), ('        Rows Removed by Index Recheck: 0',), ('        Filter: (id_user > 1)',), ('        Buffers: shared hit=100001',), ('Planning:',), ('  Buffers: shared hit=15',), ('Planning Time: 0.336 ms',), ('Execution Time: 1009.891 ms',)]"
60000,No Index,237866.57571792603,"[('Nested Loop  (cost=3079.61..6560.62 rows=5187 width=1210) (actual time=520.216..1188.823 rows=59999 loops=1)',), ('  Buffers: shared hit=182096, temp read=706 written=706',), ('  ->  Hash Join  (cost=3079.32..4681.19 rows=5187 width=1185) (actual time=520.196..796.080 rows=60000 loops=1)',), ('        Hash Cond: (p.id_project = ta.project_id)',), ('        Buffers: shared hit=2099, temp read=706 written=706',), ('        ->  Seq Scan on project p  (cost=0.00..1100.00 rows=60000 width=40) (actual time=0.004..75.760 rows=60000 loops=1)',), ('              Buffers: shared hit=500',), ('        ->  Hash  (cost=3014.49..3014.49 rows=5187 width=1153) (actual time=520.122..520.139 rows=60000 loops=1)',), ('              Buckets: 65536 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7681kB',), ('              Buffers: shared hit=1599, temp written=485',), ('              ->  Hash Join  (cost=2208.00..3014.49 rows=5187 width=1153) (actual time=168.734..423.730 rows=60000 loops=1)',), ('                    Hash Cond: (t.table_id = ta.id_table)',), ('                    Buffers: shared hit=1599',), ('                    ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.004..77.293 rows=60000 loops=1)',), ('                          Buffers: shared hit=741',), ('                    ->  Hash  (cost=1458.00..1458.00 rows=60000 width=75) (actual time=168.535..168.542 rows=60000 loops=1)',), ('                          Buckets: 65536  Batches: 1  Memory Usage: 6841kB',), ('                          Buffers: shared hit=858',), ('                          ->  Seq Scan on table_app ta  (cost=0.00..1458.00 rows=60000 width=75) (actual time=0.005..79.879 rows=60000 loops=1)',), ('                                Buffers: shared hit=858',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..0.36 rows=1 width=33) (actual time=0.003..0.003 rows=1 loops=60000)',), ('        Index Cond: ((id_user = p.user_id) AND (id_user > 2))',), ('        Buffers: shared hit=179997',), ('Planning:',), ('  Buffers: shared hit=27',), ('Planning Time: 0.439 ms',), ('Execution Time: 1265.289 ms',)]"
60000,BTREE,240912.18948364258,"[('Hash Join  (cost=4370.20..5234.39 rows=5187 width=2175) (actual time=923.952..1194.833 rows=59999 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=182096, temp read=877 written=877',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.011..76.463 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=4316.57..4316.57 rows=4290 width=1097) (actual time=923.882..923.899 rows=59999 loops=1)',), ('        Buckets: 65536 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7681kB',), ('        Buffers: shared hit=181355, temp written=556',), ('        ->  Nested Loop  (cost=1850.29..4316.57 rows=4290 width=1097) (actual time=162.202..822.663 rows=59999 loops=1)',), ('              Buffers: shared hit=181355',), ('              ->  Hash Join  (cost=1850.00..2762.16 rows=4290 width=1072) (actual time=162.176..416.028 rows=60000 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..76.701 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=1100.00..1100.00 rows=60000 width=40) (actual time=161.973..161.977 rows=60000 loops=1)',), ('                          Buckets: 65536  Batches: 1  Memory Usage: 4731kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..1100.00 rows=60000 width=40) (actual time=0.005..77.514 rows=60000 loops=1)',), ('                                Buffers: shared hit=500',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..0.36 rows=1 width=33) (actual time=0.003..0.003 rows=1 loops=60000)',), ('                    Index Cond: ((id_user = p.user_id) AND (id_user > 2))',), ('                    Buffers: shared hit=179997',), ('Planning:',), ('  Buffers: shared hit=15',), ('Planning Time: 0.669 ms',), ('Execution Time: 1271.344 ms',)]"
60000,HASH,154057.30485916138,"[('Hash Join  (cost=3652.25..4485.99 rows=5187 width=3175) (actual time=494.660..1099.057 rows=59999 loops=1)',), ('  Hash Cond: (p.user_id = ua.id_user)',), ('  Buffers: shared hit=2718',), ('  ->  Hash Join  (cost=1533.28..2353.40 rows=5187 width=3150) (actual time=329.720..759.950 rows=60000 loops=1)',), ('        Hash Cond: (ta.project_id = p.id_project)',), ('        Buffers: shared hit=2099',), ('        ->  Hash Join  (cost=954.52..1761.02 rows=5187 width=2118) (actual time=166.121..421.987 rows=60000 loops=1)',), ('              Hash Cond: (t.table_id = ta.id_table)',), ('              Buffers: shared hit=1599',), ('              ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.010..75.331 rows=60000 loops=1)',), ('                    Buffers: shared hit=741',), ('              ->  Hash  (cost=900.90..900.90 rows=4290 width=1040) (actual time=166.057..166.062 rows=60000 loops=1)',), ('                    Buckets: 65536 (originally 8192)  Batches: 1 (originally 1)  Memory Usage: 6841kB',), ('                    Buffers: shared hit=858',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.007..80.492 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('        ->  Hash  (cost=535.00..535.00 rows=3500 width=1040) (actual time=163.564..163.567 rows=60000 loops=1)',), ('              Buckets: 65536 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 4731kB',), ('              Buffers: shared hit=500',), ('              ->  Seq Scan on project p  (cost=0.00..535.00 rows=3500 width=1040) (actual time=0.008..79.245 rows=60000 loops=1)',), ('                    Buffers: shared hit=500',), ('  ->  Hash  (cost=1369.00..1369.00 rows=59998 width=33) (actual time=164.769..164.773 rows=59998 loops=1)',), ('        Buckets: 65536  Batches: 1  Memory Usage: 4497kB',), ('        Buffers: shared hit=619',), ('        ->  Seq Scan on user_app ua  (cost=0.00..1369.00 rows=59998 width=33) (actual time=0.008..80.449 rows=59998 loops=1)',), ('              Filter: (id_user > 2)',), ('              Rows Removed by Filter: 2',), ('              Buffers: shared hit=619',), ('Planning:',), ('  Buffers: shared hit=3',), ('Planning Time: 0.320 ms',), ('Execution Time: 1175.927 ms',)]"
70000,No Index,203663.33961486816,"[('Hash Join  (cost=4260.47..5233.72 rows=6055 width=3175) (actual time=584.211..1303.677 rows=70000 loops=1)',), ('  Hash Cond: (p.user_id = ua.id_user)',), ('  Buffers: shared hit=3171, temp read=789 written=789',), ('  ->  Hash Join  (cost=1788.48..2745.84 rows=6055 width=3150) (actual time=389.023..907.477 rows=70000 loops=1)',), ('        Hash Cond: (ta.project_id = p.id_project)',), ('        Buffers: shared hit=2449, temp read=789 written=789',), ('        ->  Hash Join  (cost=1112.50..2053.96 rows=6055 width=2118) (actual time=198.394..515.302 rows=70000 loops=1)',), ('              Hash Cond: (t.table_id = ta.id_table)',), ('              Buffers: shared hit=1865, temp read=789 written=789',), ('              ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.015..88.781 rows=70000 loops=1)',), ('                    Buffers: shared hit=865',), ('              ->  Hash  (cost=1050.00..1050.00 rows=5000 width=1040) (actual time=198.308..198.313 rows=70000 loops=1)',), ('                    Buckets: 131072 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7169kB',), ('                    Buffers: shared hit=1000, temp written=410',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.008..92.984 rows=70000 loops=1)',), ('                          Buffers: shared hit=1000',), ('        ->  Hash  (cost=624.88..624.88 rows=4088 width=1040) (actual time=190.596..190.600 rows=70000 loops=1)',), ('              Buckets: 131072 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 5946kB',), ('              Buffers: shared hit=584',), ('              ->  Seq Scan on project p  (cost=0.00..624.88 rows=4088 width=1040) (actual time=0.007..91.735 rows=70000 loops=1)',), ('                    Buffers: shared hit=584',), ('  ->  Hash  (cost=1597.00..1597.00 rows=69999 width=33) (actual time=194.198..194.202 rows=69999 loops=1)',), ('        Buckets: 131072  Batches: 1  Memory Usage: 5673kB',), ('        Buffers: shared hit=722',), ('        ->  Seq Scan on user_app ua  (cost=0.00..1597.00 rows=69999 width=33) (actual time=0.013..93.854 rows=69999 loops=1)',), ('              Filter: (id_user > 1)',), ('              Rows Removed by Filter: 1',), ('              Buffers: shared hit=722',), ('Planning:',), ('  Buffers: shared hit=3',), ('Planning Time: 0.379 ms',), ('Execution Time: 1393.058 ms',)]"
70000,BTREE,199475.99411010742,"[('Hash Join  (cost=6689.68..7658.12 rows=2019 width=4178) (actual time=1089.881..1418.652 rows=70000 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=212449, temp read=1027 written=1027',), ('  ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.007..92.949 rows=70000 loops=1)',), ('        Buffers: shared hit=865',), ('  ->  Hash  (cost=6668.84..6668.84 rows=1667 width=3100) (actual time=1089.804..1089.821 rows=70000 loops=1)',), ('        Buckets: 65536 (originally 2048)  Batches: 2 (originally 1)  Memory Usage: 7681kB',), ('        Buffers: shared hit=211584, temp written=648',), ('        ->  Hash Join  (cost=5583.42..6668.84 rows=1667 width=3100) (actual time=674.544..976.084 rows=70000 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=211584',), ('              ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.004..91.096 rows=70000 loops=1)',), ('                    Buffers: shared hit=1000',), ('              ->  Hash  (cost=5566.38..5566.38 rows=1363 width=2068) (actual time=674.527..674.537 rows=70000 loops=1)',), ('                    Buckets: 131072 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 7860kB',), ('                    Buffers: shared hit=210584',), ('                    ->  Nested Loop  (cost=0.29..5566.38 rows=1363 width=2068) (actual time=0.023..569.186 rows=70000 loops=1)',), ('                          Buffers: shared hit=210584',), ('                          ->  Seq Scan on project p  (cost=0.00..624.88 rows=4088 width=1040) (actual time=0.004..90.356 rows=70000 loops=1)',), ('                                Buffers: shared hit=584',), ('                          ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..1.21 rows=1 width=1036) (actual time=0.003..0.003 rows=1 loops=70000)',), ('                                Index Cond: ((id_user = p.user_id) AND (id_user > 1))',), ('                                Buffers: shared hit=210000',), ('Planning Time: 0.156 ms',), ('Execution Time: 1510.189 ms',)]"
70000,HASH,263346.20475769043,"[('Nested Loop  (cost=7014.13..9431.36 rows=6055 width=1210) (actual time=614.109..1351.672 rows=70000 loops=1)',), ('  Buffers: shared hit=142452, temp read=1512 written=1512',), ('  ->  Hash Join  (cost=7014.13..8971.18 rows=6055 width=1185) (actual time=614.091..928.562 rows=70000 loops=1)',), ('        Hash Cond: (p.id_project = ta.project_id)',), ('        Buffers: shared hit=2449, temp read=1512 written=1512',), ('        ->  Seq Scan on project p  (cost=0.00..1284.00 rows=70000 width=40) (actual time=0.008..87.995 rows=70000 loops=1)',), ('              Buffers: shared hit=584',), ('        ->  Hash  (cost=6938.44..6938.44 rows=6055 width=1153) (actual time=614.022..614.034 rows=70000 loops=1)',), ('              Buckets: 65536 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7681kB',), ('              Buffers: shared hit=1865, temp read=695 written=1254',), ('              ->  Hash Join  (cost=3464.00..6938.44 rows=6055 width=1153) (actual time=194.510..501.929 rows=70000 loops=1)',), ('                    Hash Cond: (t.table_id = ta.id_table)',), ('                    Buffers: shared hit=1865, temp read=695 written=695',), ('                    ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.010..93.789 rows=70000 loops=1)',), ('                          Buffers: shared hit=865',), ('                    ->  Hash  (cost=1700.00..1700.00 rows=70000 width=75) (actual time=194.412..194.416 rows=70000 loops=1)',), ('                          Buckets: 131072  Batches: 2  Memory Usage: 4714kB',), ('                          Buffers: shared hit=1000, temp written=410',), ('                          ->  Seq Scan on table_app ta  (cost=0.00..1700.00 rows=70000 width=75) (actual time=0.006..92.042 rows=70000 loops=1)',), ('                                Buffers: shared hit=1000',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..0.08 rows=1 width=33) (actual time=0.002..0.002 rows=1 loops=70000)',), ('        Index Cond: (id_user = p.user_id)',), ('        Rows Removed by Index Recheck: 0',), ('        Filter: (id_user > 1)',), ('        Buffers: shared hit=140003',), ('Planning:',), ('  Buffers: shared hit=27',), ('Planning Time: 0.594 ms',), ('Execution Time: 1438.803 ms',)]"
80000,No Index,243089.6234512329,"[('Hash Join  (cost=4868.62..5980.26 rows=6916 width=3175) (actual time=663.495..1480.960 rows=80000 loops=1)',), ('  Hash Cond: (p.user_id = ua.id_user)',), ('  Buffers: shared hit=3623, temp read=898 written=898',), ('  ->  Hash Join  (cost=2043.64..3137.13 rows=6916 width=3150) (actual time=442.885..1031.695 rows=80000 loops=1)',), ('        Hash Cond: (ta.project_id = p.id_project)',), ('        Buffers: shared hit=2798, temp read=898 written=898',), ('        ->  Hash Join  (cost=1271.59..2346.91 rows=6916 width=2118) (actual time=227.104..586.828 rows=80000 loops=1)',), ('              Hash Cond: (t.table_id = ta.id_table)',), ('              Buffers: shared hit=2131, temp read=898 written=898',), ('              ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.012..101.190 rows=80000 loops=1)',), ('                    Buffers: shared hit=988',), ('              ->  Hash  (cost=1200.15..1200.15 rows=5715 width=1040) (actual time=227.073..227.077 rows=80000 loops=1)',), ('                    Buckets: 131072 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7169kB',), ('                    Buffers: shared hit=1143, temp written=468',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1200.15 rows=5715 width=1040) (actual time=0.006..106.424 rows=80000 loops=1)',), ('                          Buffers: shared hit=1143',), ('        ->  Hash  (cost=713.69..713.69 rows=4669 width=1040) (actual time=215.730..215.735 rows=80000 loops=1)',), ('              Buckets: 131072 (originally 8192)  Batches: 1 (originally 1)  Memory Usage: 6649kB',), ('              Buffers: shared hit=667',), ('              ->  Seq Scan on project p  (cost=0.00..713.69 rows=4669 width=1040) (actual time=0.007..103.648 rows=80000 loops=1)',), ('                    Buffers: shared hit=667',), ('  ->  Hash  (cost=1825.00..1825.00 rows=79998 width=33) (actual time=220.193..220.197 rows=79998 loops=1)',), ('        Buckets: 131072  Batches: 1  Memory Usage: 6337kB',), ('        Buffers: shared hit=825',), ('        ->  Seq Scan on user_app ua  (cost=0.00..1825.00 rows=79998 width=33) (actual time=0.008..106.382 rows=79998 loops=1)',), ('              Filter: (id_user > 2)',), ('              Rows Removed by Filter: 2',), ('              Buffers: shared hit=825',), ('Planning:',), ('  Buffers: shared hit=3',), ('Planning Time: 0.190 ms',), ('Execution Time: 1582.541 ms',)]"
