Number of Records,Index Type,Query Time (s),EXPLAIN Plan
40000,BTREE,12305.411338806152,"[('Hash Join  (cost=983.32..1524.88 rows=1 width=4178) (actual time=274.598..310.740 rows=2 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1404',), ('  ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.006..51.038 rows=40000 loops=1)',), ('        Buffers: shared hit=494',), ('  ->  Hash  (cost=983.31..983.31 rows=1 width=3100) (actual time=206.923..206.945 rows=3 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=910',), ('        ->  Hash Join  (cost=371.97..983.31 rows=1 width=3100) (actual time=112.533..206.933 rows=3 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=910',), ('              ->  Seq Scan on table_app ta  (cost=0.00..600.60 rows=2860 width=1040) (actual time=0.004..51.522 rows=40000 loops=1)',), ('                    Buffers: shared hit=572',), ('              ->  Hash  (cost=371.96..371.96 rows=1 width=2068) (actual time=103.047..103.061 rows=2 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=338',), ('                    ->  Hash Join  (cost=8.44..371.96 rows=1 width=2068) (actual time=63.821..103.051 rows=2 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=338',), ('                          ->  Seq Scan on project p  (cost=0.00..357.38 rows=2338 width=1040) (actual time=0.004..51.028 rows=40000 loops=1)',), ('                                Buffers: shared hit=334',), ('                          ->  Hash  (cost=8.43..8.43 rows=1 width=1036) (actual time=0.023..0.028 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.41..8.43 rows=1 width=1036) (actual time=0.016..0.020 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'ochdbqeddc@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning Time: 0.158 ms',), ('Execution Time: 310.773 ms',)]"
40000,HASH,12663.955211639404,"[('Hash Join  (cost=983.32..1524.88 rows=1 width=4178) (actual time=274.736..310.909 rows=2 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1404',), ('  ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.006..51.039 rows=40000 loops=1)',), ('        Buffers: shared hit=494',), ('  ->  Hash  (cost=983.31..983.31 rows=1 width=3100) (actual time=206.905..206.926 rows=3 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=910',), ('        ->  Hash Join  (cost=371.97..983.31 rows=1 width=3100) (actual time=112.520..206.914 rows=3 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=910',), ('              ->  Seq Scan on table_app ta  (cost=0.00..600.60 rows=2860 width=1040) (actual time=0.004..51.519 rows=40000 loops=1)',), ('                    Buffers: shared hit=572',), ('              ->  Hash  (cost=371.96..371.96 rows=1 width=2068) (actual time=102.977..102.991 rows=2 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=338',), ('                    ->  Hash Join  (cost=8.44..371.96 rows=1 width=2068) (actual time=63.825..102.979 rows=2 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=338',), ('                          ->  Seq Scan on project p  (cost=0.00..357.38 rows=2338 width=1040) (actual time=0.003..50.947 rows=40000 loops=1)',), ('                                Buffers: shared hit=334',), ('                          ->  Hash  (cost=8.43..8.43 rows=1 width=1036) (actual time=0.024..0.030 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.41..8.43 rows=1 width=1036) (actual time=0.016..0.020 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'ochdbqeddc@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning Time: 0.157 ms',), ('Execution Time: 310.942 ms',)]"
50000,No Index,15609.540939331055,"[('Hash Join  (cost=1226.49..1903.98 rows=1 width=3175) (actual time=259.660..388.421 rows=2 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1754',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.005..63.844 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=1226.48..1226.48 rows=1 width=2097) (actual time=258.717..258.739 rows=4 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1136',), ('        ->  Hash Join  (cost=462.31..1226.48 rows=1 width=2097) (actual time=141.558..258.714 rows=4 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1136',), ('              ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.004..64.361 rows=50000 loops=1)',), ('                    Buffers: shared hit=715',), ('              ->  Hash  (cost=462.30..462.30 rows=1 width=1065) (actual time=128.832..128.846 rows=1 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=421',), ('                    ->  Hash Join  (cost=8.44..462.30 rows=1 width=1065) (actual time=21.730..128.836 rows=1 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=421',), ('                          ->  Seq Scan on project p  (cost=0.00..446.19 rows=2919 width=1040) (actual time=0.004..63.718 rows=50000 loops=1)',), ('                                Buffers: shared hit=417',), ('                          ->  Hash  (cost=8.43..8.43 rows=1 width=33) (actual time=0.026..0.031 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.41..8.43 rows=1 width=33) (actual time=0.018..0.022 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'mnmrorzmjg@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning Time: 0.153 ms',), ('Execution Time: 388.463 ms',)]"
50000,BTREE,15518.781661987305,"[('Hash Join  (cost=1226.49..1903.98 rows=1 width=3175) (actual time=258.667..387.329 rows=2 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1754',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.006..63.927 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=1226.48..1226.48 rows=1 width=2097) (actual time=257.729..257.751 rows=4 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1136',), ('        ->  Hash Join  (cost=462.31..1226.48 rows=1 width=2097) (actual time=141.180..257.724 rows=4 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1136',), ('              ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.005..64.231 rows=50000 loops=1)',), ('                    Buffers: shared hit=715',), ('              ->  Hash  (cost=462.30..462.30 rows=1 width=1065) (actual time=128.443..128.457 rows=1 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=421',), ('                    ->  Hash Join  (cost=8.44..462.30 rows=1 width=1065) (actual time=21.595..128.441 rows=1 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=421',), ('                          ->  Seq Scan on project p  (cost=0.00..446.19 rows=2919 width=1040) (actual time=0.004..63.626 rows=50000 loops=1)',), ('                                Buffers: shared hit=417',), ('                          ->  Hash  (cost=8.43..8.43 rows=1 width=33) (actual time=0.026..0.031 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.41..8.43 rows=1 width=33) (actual time=0.019..0.022 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'mnmrorzmjg@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning Time: 0.156 ms',), ('Execution Time: 387.363 ms',)]"
50000,HASH,15265.142917633057,"[('Hash Join  (cost=1820.90..2498.39 rows=1 width=2175) (actual time=258.084..386.486 rows=2 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1754',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.006..63.658 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=1820.88..1820.88 rows=1 width=1097) (actual time=257.150..257.172 rows=4 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1136',), ('        ->  Hash Join  (cost=1056.72..1820.88 rows=1 width=1097) (actual time=140.466..257.148 rows=4 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1136',), ('              ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.004..64.173 rows=50000 loops=1)',), ('                    Buffers: shared hit=715',), ('              ->  Hash  (cost=1056.71..1056.71 rows=1 width=65) (actual time=127.780..127.793 rows=1 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=421',), ('                    ->  Hash Join  (cost=8.44..1056.71 rows=1 width=65) (actual time=21.601..127.785 rows=1 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=421',), ('                          ->  Seq Scan on project p  (cost=0.00..917.00 rows=50000 width=40) (actual time=0.003..62.793 rows=50000 loops=1)',), ('                                Buffers: shared hit=417',), ('                          ->  Hash  (cost=8.43..8.43 rows=1 width=33) (actual time=0.025..0.030 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.41..8.43 rows=1 width=33) (actual time=0.017..0.021 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'mnmrorzmjg@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.209 ms',), ('Execution Time: 386.518 ms',)]"
60000,No Index,17894.906044006348,"[('Hash Join  (cost=2182.98..2995.31 rows=1 width=2175) (actual time=443.156..464.284 rows=1 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2103',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.005..76.362 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=2182.97..2182.97 rows=1 width=1097) (actual time=309.137..309.159 rows=2 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1362',), ('        ->  Hash Join  (cost=1265.97..2182.97 rows=1 width=1097) (actual time=178.362..309.145 rows=2 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1362',), ('              ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..77.320 rows=60000 loops=1)',), ('                    Buffers: shared hit=858',), ('              ->  Hash  (cost=1265.96..1265.96 rows=1 width=65) (actual time=153.531..153.544 rows=1 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=504',), ('                    ->  Hash Join  (cost=8.44..1265.96 rows=1 width=65) (actual time=152.680..153.533 rows=1 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=504',), ('                          ->  Seq Scan on project p  (cost=0.00..1100.00 rows=60000 width=40) (actual time=0.003..75.409 rows=60000 loops=1)',), ('                                Buffers: shared hit=500',), ('                          ->  Hash  (cost=8.43..8.43 rows=1 width=33) (actual time=0.023..0.028 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.41..8.43 rows=1 width=33) (actual time=0.013..0.017 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'xtrimltnrd@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.211 ms',), ('Execution Time: 464.315 ms',)]"
60000,BTREE,18487.637996673584,"[('Hash Join  (cost=1469.65..2281.99 rows=1 width=3175) (actual time=446.008..467.352 rows=1 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2103',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.006..77.232 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=1469.64..1469.64 rows=1 width=2097) (actual time=311.070..311.092 rows=2 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1362',), ('        ->  Hash Join  (cost=552.65..1469.64 rows=1 width=2097) (actual time=179.711..311.075 rows=2 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1362',), ('              ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..77.887 rows=60000 loops=1)',), ('                    Buffers: shared hit=858',), ('              ->  Hash  (cost=552.63..552.63 rows=1 width=1065) (actual time=154.704..154.718 rows=1 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=504',), ('                    ->  Hash Join  (cost=8.44..552.63 rows=1 width=1065) (actual time=153.851..154.697 rows=1 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=504',), ('                          ->  Seq Scan on project p  (cost=0.00..535.00 rows=3500 width=1040) (actual time=0.004..76.488 rows=60000 loops=1)',), ('                                Buffers: shared hit=500',), ('                          ->  Hash  (cost=8.43..8.43 rows=1 width=33) (actual time=0.034..0.039 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.41..8.43 rows=1 width=33) (actual time=0.026..0.030 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'xtrimltnrd@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning Time: 0.160 ms',), ('Execution Time: 467.386 ms',)]"
60000,HASH,18474.268436431885,"[('Hash Join  (cost=1469.65..2281.99 rows=1 width=4178) (actual time=444.539..465.849 rows=1 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2103',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.006..77.030 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=1469.64..1469.64 rows=1 width=3100) (actual time=309.829..309.851 rows=2 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1362',), ('        ->  Hash Join  (cost=552.65..1469.64 rows=1 width=3100) (actual time=178.971..309.830 rows=2 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1362',), ('              ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..77.402 rows=60000 loops=1)',), ('                    Buffers: shared hit=858',), ('              ->  Hash  (cost=552.63..552.63 rows=1 width=2068) (actual time=154.181..154.194 rows=1 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=504',), ('                    ->  Hash Join  (cost=8.44..552.63 rows=1 width=2068) (actual time=153.335..154.184 rows=1 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=504',), ('                          ->  Seq Scan on project p  (cost=0.00..535.00 rows=3500 width=1040) (actual time=0.004..76.500 rows=60000 loops=1)',), ('                                Buffers: shared hit=500',), ('                          ->  Hash  (cost=8.43..8.43 rows=1 width=1036) (actual time=0.024..0.029 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.41..8.43 rows=1 width=1036) (actual time=0.016..0.020 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'xtrimltnrd@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning Time: 0.150 ms',), ('Execution Time: 465.879 ms',)]"
70000,No Index,12637.180805206299,"[('Hash Join  (cost=3438.74..4387.01 rows=1 width=1210) (actual time=360.369..360.397 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1589',), ('  ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.005..0.007 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=3438.73..3438.73 rows=1 width=132) (actual time=360.357..360.379 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=1588',), ('        ->  Hash Join  (cost=1476.22..3438.73 rows=1 width=132) (actual time=360.354..360.373 rows=0 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1588',), ('              ->  Seq Scan on table_app ta  (cost=0.00..1700.00 rows=70000 width=75) (actual time=0.002..88.878 rows=70000 loops=1)',), ('                    Buffers: shared hit=1000',), ('              ->  Hash  (cost=1476.21..1476.21 rows=1 width=65) (actual time=179.672..179.685 rows=2 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=588',), ('                    ->  Hash Join  (cost=8.45..1476.21 rows=1 width=65) (actual time=5.129..179.675 rows=2 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=588',), ('                          ->  Seq Scan on project p  (cost=0.00..1284.00 rows=70000 width=40) (actual time=0.003..88.421 rows=70000 loops=1)',), ('                                Buffers: shared hit=584',), ('                          ->  Hash  (cost=8.44..8.44 rows=1 width=33) (actual time=0.023..0.027 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.42..8.44 rows=1 width=33) (actual time=0.015..0.018 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'zaejptaqoz@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning:',), ('  Buffers: shared hit=24',), ('Planning Time: 0.233 ms',), ('Execution Time: 360.424 ms',)]"
70000,BTREE,13777.124404907227,"[('Hash Join  (cost=2544.99..3493.26 rows=1 width=2175) (actual time=371.533..371.560 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1589',), ('  ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.005..0.006 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=2544.98..2544.98 rows=1 width=1097) (actual time=371.522..371.544 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=1588',), ('        ->  Hash Join  (cost=1476.22..2544.98 rows=1 width=1097) (actual time=371.518..371.537 rows=0 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1588',), ('              ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.004..94.086 rows=70000 loops=1)',), ('                    Buffers: shared hit=1000',), ('              ->  Hash  (cost=1476.21..1476.21 rows=1 width=65) (actual time=181.408..181.422 rows=2 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=588',), ('                    ->  Hash Join  (cost=8.45..1476.21 rows=1 width=65) (actual time=5.234..181.410 rows=2 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=588',), ('                          ->  Seq Scan on project p  (cost=0.00..1284.00 rows=70000 width=40) (actual time=0.003..89.153 rows=70000 loops=1)',), ('                                Buffers: shared hit=584',), ('                          ->  Hash  (cost=8.44..8.44 rows=1 width=33) (actual time=0.038..0.043 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.42..8.44 rows=1 width=33) (actual time=0.011..0.015 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'zaejptaqoz@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.210 ms',), ('Execution Time: 371.591 ms',)]"
70000,HASH,14063.56143951416,"[('Hash Join  (cost=1712.84..2661.11 rows=1 width=3175) (actual time=361.497..361.524 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1589',), ('  ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.005..0.007 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1712.83..1712.83 rows=1 width=2097) (actual time=361.485..361.507 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=1588',), ('        ->  Hash Join  (cost=644.07..1712.83 rows=1 width=2097) (actual time=361.482..361.501 rows=0 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1588',), ('              ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.004..89.921 rows=70000 loops=1)',), ('                    Buffers: shared hit=1000',), ('              ->  Hash  (cost=644.06..644.06 rows=1 width=1065) (actual time=180.076..180.089 rows=2 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=588',), ('                    ->  Hash Join  (cost=8.45..644.06 rows=1 width=1065) (actual time=5.186..180.080 rows=2 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=588',), ('                          ->  Seq Scan on project p  (cost=0.00..624.88 rows=4088 width=1040) (actual time=0.004..88.935 rows=70000 loops=1)',), ('                                Buffers: shared hit=584',), ('                          ->  Hash  (cost=8.44..8.44 rows=1 width=33) (actual time=0.036..0.041 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.42..8.44 rows=1 width=33) (actual time=0.027..0.031 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'zaejptaqoz@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning Time: 0.164 ms',), ('Execution Time: 361.555 ms',)]"
80000,No Index,22575.30689239502,"[('Hash Join  (cost=3928.49..5011.60 rows=1 width=1210) (actual time=628.553..628.581 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2802',), ('  ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.005..102.747 rows=80000 loops=1)',), ('        Buffers: shared hit=988',), ('  ->  Hash  (cost=3928.48..3928.48 rows=1 width=132) (actual time=419.991..420.014 rows=3 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1814',), ('        ->  Hash Join  (cost=1685.47..3928.48 rows=1 width=132) (actual time=234.801..419.999 rows=3 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1814',), ('              ->  Seq Scan on table_app ta  (cost=0.00..1943.00 rows=80000 width=75) (actual time=0.003..101.176 rows=80000 loops=1)',), ('                    Buffers: shared hit=1143',), ('              ->  Hash  (cost=1685.46..1685.46 rows=1 width=65) (actual time=208.763..208.776 rows=2 loops=1)',), ('                    Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                    Buffers: shared hit=671',), ('                    ->  Hash Join  (cost=8.45..1685.46 rows=1 width=65) (actual time=117.115..208.762 rows=2 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=671',), ('                          ->  Seq Scan on project p  (cost=0.00..1467.00 rows=80000 width=40) (actual time=0.004..100.914 rows=80000 loops=1)',), ('                                Buffers: shared hit=667',), ('                          ->  Hash  (cost=8.44..8.44 rows=1 width=33) (actual time=0.019..0.025 rows=1 loops=1)',), ('                                Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                                Buffers: shared hit=4',), ('                                ->  Index Scan using uniq_user_app_email on user_app ua  (cost=0.42..8.44 rows=1 width=33) (actual time=0.011..0.014 rows=1 loops=1)',), (""                                      Index Cond: ((email)::text = 'rtratlpfgm@example.com'::text)"",), ('                                      Buffers: shared hit=4',), ('Planning:',), ('  Buffers: shared hit=24',), ('Planning Time: 0.256 ms',), ('Execution Time: 628.610 ms',)]"
