Number of Records,Index Type,Query Time (s),EXPLAIN Plan
40000,BTREE,7288.355827331543,"[('Nested Loop  (cost=1911.35..2460.94 rows=1 width=1210) (actual time=105.696..105.717 rows=0 loops=1)',), ('  Buffers: shared hit=907',), ('  ->  Hash Join  (cost=1911.06..2452.62 rows=1 width=1185) (actual time=105.693..105.711 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=907',), ('        ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.005..0.007 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=1911.04..1911.04 rows=2 width=107) (actual time=105.682..105.696 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=906',), ('              ->  Hash Join  (cost=834.02..1911.04 rows=2 width=107) (actual time=105.679..105.689 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=906',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..972.00 rows=40000 width=75) (actual time=0.003..50.792 rows=40000 loops=1)',), ('                          Buffers: shared hit=572',), ('                    ->  Hash  (cost=834.00..834.00 rows=2 width=40) (actual time=2.483..2.488 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=334',), ('                          ->  Seq Scan on project p  (cost=0.00..834.00 rows=2 width=40) (actual time=0.739..2.478 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 39999',), ('                                Buffers: shared hit=334',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 1)',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.195 ms',), ('Execution Time: 105.744 ms',)]"
40000,HASH,8050.720691680908,"[('Hash Join  (cost=979.85..1521.58 rows=18 width=4178) (actual time=106.794..106.819 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=909',), ('  ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.006..0.008 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=979.66..979.66 rows=15 width=3100) (actual time=106.782..106.802 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=908',), ('        ->  Nested Loop  (cost=363.38..979.66 rows=15 width=3100) (actual time=106.780..106.796 rows=0 loops=1)',), ('              Buffers: shared hit=908',), ('              ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.007..0.012 rows=1 loops=1)',), ('                    Index Cond: (id_user = 1)',), ('                    Buffers: shared hit=2',), ('              ->  Hash Join  (cost=363.38..971.49 rows=15 width=2072) (actual time=106.763..106.773 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=906',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..600.60 rows=2860 width=1040) (actual time=0.004..51.704 rows=40000 loops=1)',), ('                          Buffers: shared hit=572',), ('                    ->  Hash  (cost=363.23..363.23 rows=12 width=1040) (actual time=2.735..2.739 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=334',), ('                          ->  Seq Scan on project p  (cost=0.00..363.23 rows=12 width=1040) (actual time=0.817..2.731 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 39999',), ('                                Buffers: shared hit=334',), ('Planning Time: 0.142 ms',), ('Execution Time: 106.847 ms',)]"
50000,No Index,14916.660785675049,"[('Hash Join  (cost=1222.53..1900.24 rows=22 width=3175) (actual time=137.227..263.352 rows=1 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1753',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.006..63.971 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=1222.31..1222.31 rows=18 width=2097) (actual time=133.510..133.530 rows=1 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1135',), ('        ->  Nested Loop  (cost=453.97..1222.31 rows=18 width=2097) (actual time=24.910..133.520 rows=1 loops=1)',), ('              Buffers: shared hit=1135',), ('              ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.31 rows=1 width=33) (actual time=0.011..0.015 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=453.68..1213.82 rows=18 width=2072) (actual time=24.894..133.491 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1132',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.004..64.490 rows=50000 loops=1)',), ('                          Buffers: shared hit=715',), ('                    ->  Hash  (cost=453.49..453.49 rows=15 width=1040) (actual time=3.438..3.443 rows=2 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=417',), ('                          ->  Seq Scan on project p  (cost=0.00..453.49 rows=15 width=1040) (actual time=0.986..3.431 rows=2 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 49998',), ('                                Buffers: shared hit=417',), ('Planning Time: 0.143 ms',), ('Execution Time: 263.382 ms',)]"
50000,BTREE,14812.703132629395,"[('Hash Join  (cost=1222.53..1900.24 rows=22 width=3175) (actual time=137.404..263.533 rows=1 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1753',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.006..63.877 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=1222.31..1222.31 rows=18 width=2097) (actual time=133.638..133.656 rows=1 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1135',), ('        ->  Nested Loop  (cost=453.97..1222.31 rows=18 width=2097) (actual time=24.956..133.637 rows=1 loops=1)',), ('              Buffers: shared hit=1135',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=33) (actual time=0.011..0.018 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=453.68..1213.82 rows=18 width=2072) (actual time=24.939..133.606 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1132',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.004..64.542 rows=50000 loops=1)',), ('                          Buffers: shared hit=715',), ('                    ->  Hash  (cost=453.49..453.49 rows=15 width=1040) (actual time=3.494..3.499 rows=2 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=417',), ('                          ->  Seq Scan on project p  (cost=0.00..453.49 rows=15 width=1040) (actual time=0.985..3.484 rows=2 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 49998',), ('                                Buffers: shared hit=417',), ('Planning Time: 0.147 ms',), ('Execution Time: 263.563 ms',)]"
50000,HASH,14609.899520874023,"[('Nested Loop  (cost=1802.17..2487.69 rows=1 width=2175) (actual time=136.835..262.971 rows=1 loops=1)',), ('  Buffers: shared hit=1752',), ('  ->  Hash Join  (cost=1802.17..2479.66 rows=1 width=2150) (actual time=136.820..262.944 rows=1 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=1750',), ('        ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.006..63.809 rows=50000 loops=1)',), ('              Buffers: shared hit=618',), ('        ->  Hash  (cost=1802.16..1802.16 rows=1 width=1072) (actual time=133.112..133.125 rows=1 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=1132',), ('              ->  Hash Join  (cost=1042.03..1802.16 rows=1 width=1072) (actual time=24.565..133.115 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1132',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.004..64.450 rows=50000 loops=1)',), ('                          Buffers: shared hit=715',), ('                    ->  Hash  (cost=1042.00..1042.00 rows=2 width=40) (actual time=3.136..3.141 rows=2 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=417',), ('                          ->  Seq Scan on project p  (cost=0.00..1042.00 rows=2 width=40) (actual time=0.874..3.127 rows=2 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 49998',), ('                                Buffers: shared hit=417',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=33) (actual time=0.009..0.013 rows=1 loops=1)',), ('        Index Cond: (id_user = 3)',), ('        Buffers: shared hit=2',), ('Planning Time: 0.149 ms',), ('Execution Time: 263.001 ms',)]"
60000,No Index,11521.062850952148,"[('Hash Join  (cost=1464.95..2277.54 rows=27 width=3175) (actual time=160.552..160.576 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1362',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.005..0.007 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1464.67..1464.67 rows=22 width=2097) (actual time=160.540..160.558 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=1361',), ('        ->  Nested Loop  (cost=544.26..1464.67 rows=22 width=2097) (actual time=160.538..160.553 rows=0 loops=1)',), ('              Buffers: shared hit=1361',), ('              ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.31 rows=1 width=33) (actual time=0.010..0.015 rows=1 loops=1)',), ('                    Index Cond: (id_user = 1)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=543.98..1456.15 rows=22 width=2072) (actual time=160.518..160.528 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..77.692 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=543.75..543.75 rows=18 width=1040) (actual time=4.057..4.062 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..543.75 rows=18 width=1040) (actual time=3.086..4.040 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 59999',), ('                                Buffers: shared hit=500',), ('Planning Time: 0.141 ms',), ('Execution Time: 160.603 ms',)]"
60000,BTREE,11475.191116333008,"[('Hash Join  (cost=1464.95..2277.54 rows=27 width=3175) (actual time=160.660..160.686 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1362',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.007..0.009 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1464.67..1464.67 rows=22 width=2097) (actual time=160.646..160.666 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=1361',), ('        ->  Nested Loop  (cost=544.26..1464.67 rows=22 width=2097) (actual time=160.643..160.659 rows=0 loops=1)',), ('              Buffers: shared hit=1361',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=33) (actual time=0.022..0.028 rows=1 loops=1)',), ('                    Index Cond: (id_user = 1)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=543.98..1456.15 rows=22 width=2072) (actual time=160.609..160.620 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..77.498 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=543.75..543.75 rows=18 width=1040) (actual time=4.006..4.011 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..543.75 rows=18 width=1040) (actual time=3.062..3.995 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 59999',), ('                                Buffers: shared hit=500',), ('Planning Time: 0.140 ms',), ('Execution Time: 160.718 ms',)]"
60000,HASH,10902.669429779053,"[('Hash Join  (cost=1464.66..2277.25 rows=27 width=3175) (actual time=159.902..159.927 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1361',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.005..0.007 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1464.38..1464.38 rows=22 width=2097) (actual time=159.890..159.909 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=1360',), ('        ->  Nested Loop  (cost=543.98..1464.38 rows=22 width=2097) (actual time=159.887..159.904 rows=0 loops=1)',), ('              Buffers: shared hit=1360',), ('              ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=33) (actual time=0.008..0.013 rows=1 loops=1)',), ('                    Index Cond: (id_user = 1)',), ('                    Buffers: shared hit=2',), ('              ->  Hash Join  (cost=543.98..1456.15 rows=22 width=2072) (actual time=159.869..159.879 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..77.349 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=543.75..543.75 rows=18 width=1040) (actual time=4.177..4.182 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..543.75 rows=18 width=1040) (actual time=3.181..4.166 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 59999',), ('                                Buffers: shared hit=500',), ('Planning Time: 0.136 ms',), ('Execution Time: 159.953 ms',)]"
70000,No Index,6131.689548492432,"[('Hash Join  (cost=1707.32..2655.87 rows=29 width=4178) (actual time=10.105..10.128 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=589',), ('  ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.011..0.013 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1707.02..1707.02 rows=24 width=3100) (actual time=10.085..10.102 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=588',), ('        ->  Nested Loop  (cost=635.63..1707.02 rows=24 width=3100) (actual time=10.081..10.096 rows=0 loops=1)',), ('              Buffers: shared hit=588',), ('              ->  Index Scan using user_app_pkey on user_app ua  (cost=0.28..8.30 rows=1 width=1036) (actual time=0.017..0.021 rows=1 loops=1)',), ('                    Index Cond: (id_user = 1)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=635.35..1698.49 rows=24 width=2072) (actual time=10.054..10.063 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=585',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.007..0.009 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=635.10..635.10 rows=20 width=1040) (actual time=10.039..10.043 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=584',), ('                          ->  Seq Scan on project p  (cost=0.00..635.10 rows=20 width=1040) (actual time=10.034..10.036 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 70000',), ('                                Buffers: shared hit=584',), ('Planning Time: 0.316 ms',), ('Execution Time: 10.179 ms',)]"
70000,BTREE,5692.9779052734375,"[('Nested Loop  (cost=3343.10..4299.40 rows=1 width=1210) (actual time=4.418..4.439 rows=0 loops=1)',), ('  Buffers: shared hit=586',), ('  ->  Hash Join  (cost=3342.81..4291.08 rows=1 width=1185) (actual time=4.415..4.434 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=586',), ('        ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.005..0.007 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=3342.79..3342.79 rows=2 width=107) (actual time=4.404..4.416 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=585',), ('              ->  Hash Join  (cost=1459.03..3342.79 rows=2 width=107) (actual time=4.401..4.411 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=585',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1700.00 rows=70000 width=75) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=1459.00..1459.00 rows=2 width=40) (actual time=4.393..4.397 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=584',), ('                          ->  Seq Scan on project p  (cost=0.00..1459.00 rows=2 width=40) (actual time=4.390..4.391 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 70000',), ('                                Buffers: shared hit=584',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 1)',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.190 ms',), ('Execution Time: 4.466 ms',)]"
70000,HASH,5675.959587097168,"[('Nested Loop  (cost=2522.16..3478.46 rows=1 width=2175) (actual time=4.499..4.520 rows=0 loops=1)',), ('  Buffers: shared hit=586',), ('  ->  Hash Join  (cost=2522.16..3470.43 rows=1 width=2150) (actual time=4.496..4.514 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=586',), ('        ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.006..0.007 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=2522.15..2522.15 rows=1 width=1072) (actual time=4.484..4.497 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=585',), ('              ->  Hash Join  (cost=1459.03..2522.15 rows=1 width=1072) (actual time=4.481..4.491 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=585',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.004..0.005 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=1459.00..1459.00 rows=2 width=40) (actual time=4.471..4.476 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=584',), ('                          ->  Seq Scan on project p  (cost=0.00..1459.00 rows=2 width=40) (actual time=4.468..4.470 rows=0 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 70000',), ('                                Buffers: shared hit=584',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 1)',), ('Planning Time: 0.147 ms',), ('Execution Time: 4.547 ms',)]"
80000,No Index,14565.081596374512,"[('Hash Join  (cost=1949.75..3033.19 rows=34 width=3175) (actual time=212.699..212.723 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1814',), ('  ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.006..0.007 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1949.40..1949.40 rows=28 width=2097) (actual time=212.687..212.705 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=1813',), ('        ->  Nested Loop  (cost=725.94..1949.40 rows=28 width=2097) (actual time=212.684..212.699 rows=0 loops=1)',), ('              Buffers: shared hit=1813',), ('              ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.31 rows=1 width=33) (actual time=0.009..0.014 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=725.65..1940.81 rows=28 width=2072) (actual time=212.663..212.673 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1810',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1200.15 rows=5715 width=1040) (actual time=0.003..102.900 rows=80000 loops=1)',), ('                          Buffers: shared hit=1143',), ('                    ->  Hash  (cost=725.36..725.36 rows=23 width=1040) (actual time=5.490..5.494 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=667',), ('                          ->  Seq Scan on project p  (cost=0.00..725.36 rows=23 width=1040) (actual time=1.465..5.483 rows=1 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 79999',), ('                                Buffers: shared hit=667',), ('Planning Time: 0.144 ms',), ('Execution Time: 212.750 ms',)]"
80000,BTREE,14006.657600402832,"[('Nested Loop  (cost=2882.48..3973.61 rows=1 width=2175) (actual time=213.807..213.829 rows=0 loops=1)',), ('  Buffers: shared hit=1811',), ('  ->  Hash Join  (cost=2882.19..3965.29 rows=1 width=2150) (actual time=213.804..213.823 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=1811',), ('        ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.006..0.007 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=2882.18..2882.18 rows=1 width=1072) (actual time=213.792..213.805 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=1810',), ('              ->  Hash Join  (cost=1667.03..2882.18 rows=1 width=1072) (actual time=213.788..213.799 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1810',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1200.15 rows=5715 width=1040) (actual time=0.003..103.407 rows=80000 loops=1)',), ('                          Buffers: shared hit=1143',), ('                    ->  Hash  (cost=1667.00..1667.00 rows=2 width=40) (actual time=4.991..4.997 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=667',), ('                          ->  Seq Scan on project p  (cost=0.00..1667.00 rows=2 width=40) (actual time=1.320..4.975 rows=1 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 79999',), ('                                Buffers: shared hit=667',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 3)',), ('Planning Time: 0.157 ms',), ('Execution Time: 213.856 ms',)]"
80000,HASH,14116.477966308594,"[('Hash Join  (cost=1949.46..3032.90 rows=34 width=3175) (actual time=213.086..213.110 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1813',), ('  ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.006..0.008 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1949.11..1949.11 rows=28 width=2097) (actual time=213.075..213.093 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=1812',), ('        ->  Nested Loop  (cost=725.65..1949.11 rows=28 width=2097) (actual time=213.071..213.087 rows=0 loops=1)',), ('              Buffers: shared hit=1812',), ('              ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=33) (actual time=0.007..0.012 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=2',), ('              ->  Hash Join  (cost=725.65..1940.81 rows=28 width=2072) (actual time=213.054..213.065 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1810',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1200.15 rows=5715 width=1040) (actual time=0.004..103.111 rows=80000 loops=1)',), ('                          Buffers: shared hit=1143',), ('                    ->  Hash  (cost=725.36..725.36 rows=23 width=1040) (actual time=5.619..5.624 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=667',), ('                          ->  Seq Scan on project p  (cost=0.00..725.36 rows=23 width=1040) (actual time=1.482..5.603 rows=1 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 79999',), ('                                Buffers: shared hit=667',), ('Planning Time: 0.143 ms',), ('Execution Time: 213.137 ms',)]"
