Number of Records,Index Type,Query Time (s),EXPLAIN Plan
40000,BTREE,62100.26979446411,"[('Hash Join  (cost=3136.21..4038.10 rows=1178 width=1210) (actual time=381.426..551.784 rows=13797 loops=1)',), ('  Hash Cond: (p.id_project = ta.project_id)',), ('  Buffers: shared hit=1813',), ('  ->  Hash Join  (cost=1083.33..1922.34 rows=13626 width=65) (actual time=42.927..172.683 rows=13729 loops=1)',), ('        Hash Cond: (p.user_id = ua.id_user)',), ('        Buffers: shared hit=747',), ('        ->  Seq Scan on project p  (cost=0.00..734.00 rows=40000 width=40) (actual time=0.004..50.905 rows=40000 loops=1)',), ('              Buffers: shared hit=334',), ('        ->  Hash  (cost=913.00..913.00 rows=13626 width=33) (actual time=42.866..42.871 rows=13859 loops=1)',), ('              Buckets: 16384  Batches: 1  Memory Usage: 1049kB',), ('              Buffers: shared hit=413',), ('              ->  Seq Scan on user_app ua  (cost=0.00..913.00 rows=13626 width=33) (actual time=0.005..23.416 rows=13859 loops=1)',), (""                    Filter: ((email)::text > 'rchfxtyoqp@example.com'::text)"",), ('                    Rows Removed by Filter: 26141',), ('                    Buffers: shared hit=413',), ('  ->  Hash  (cost=2009.66..2009.66 rows=3458 width=1153) (actual time=338.454..338.467 rows=40000 loops=1)',), ('        Buckets: 65536 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 6157kB',), ('        Buffers: shared hit=1066',), ('        ->  Hash Join  (cost=1472.00..2009.66 rows=3458 width=1153) (actual time=110.924..278.192 rows=40000 loops=1)',), ('              Hash Cond: (t.table_id = ta.id_table)',), ('              Buffers: shared hit=1066',), ('              ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.007..51.193 rows=40000 loops=1)',), ('                    Buffers: shared hit=494',), ('              ->  Hash  (cost=972.00..972.00 rows=40000 width=75) (actual time=110.857..110.861 rows=40000 loops=1)',), ('                    Buckets: 65536  Batches: 1  Memory Usage: 4731kB',), ('                    Buffers: shared hit=572',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..972.00 rows=40000 width=75) (actual time=0.005..52.926 rows=40000 loops=1)',), ('                          Buffers: shared hit=572',), ('Planning:',), ('  Buffers: shared hit=24',), ('Planning Time: 0.258 ms',), ('Execution Time: 570.296 ms',)]"
40000,HASH,81163.78259658813,"[('Hash Join  (cost=2103.65..2657.23 rows=1203 width=2175) (actual time=507.776..632.170 rows=13797 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=81400',), ('  ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.006..50.334 rows=40000 loops=1)',), ('        Buffers: shared hit=494',), ('  ->  Hash  (cost=2091.21..2091.21 rows=995 width=1097) (actual time=507.760..507.778 rows=13631 loops=1)',), ('        Buckets: 16384 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 2312kB',), ('        Buffers: shared hit=80906',), ('        ->  Nested Loop  (cost=1234.00..2091.21 rows=995 width=1097) (actual time=107.216..486.573 rows=13631 loops=1)',), ('              Buffers: shared hit=80906',), ('              ->  Hash Join  (cost=1234.00..1842.11 rows=2860 width=1072) (actual time=107.149..274.081 rows=40000 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=906',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..600.60 rows=2860 width=1040) (actual time=0.004..50.233 rows=40000 loops=1)',), ('                          Buffers: shared hit=572',), ('                    ->  Hash  (cost=734.00..734.00 rows=40000 width=40) (actual time=107.101..107.105 rows=40000 loops=1)',), ('                          Buckets: 65536  Batches: 1  Memory Usage: 3325kB',), ('                          Buffers: shared hit=334',), ('                          ->  Seq Scan on project p  (cost=0.00..734.00 rows=40000 width=40) (actual time=0.004..51.825 rows=40000 loops=1)',), ('                                Buffers: shared hit=334',), ('              ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..0.09 rows=1 width=33) (actual time=0.002..0.002 rows=0 loops=40000)',), ('                    Index Cond: (id_user = p.user_id)',), (""                    Filter: ((email)::text > 'rchfxtyoqp@example.com'::text)"",), ('                    Rows Removed by Filter: 1',), ('                    Buffers: shared hit=80000',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.227 ms',), ('Execution Time: 649.391 ms',)]"
50000,No Index,118210.08443832397,"[('Hash Join  (cost=1798.81..2490.72 rows=1442 width=4178) (actual time=650.728..856.083 rows=42038 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2266',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.012..67.099 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=1783.91..1783.91 rows=1192 width=3100) (actual time=650.702..650.724 rows=42234 loops=1)',), ('        Buckets: 65536 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 7277kB',), ('        Buffers: shared hit=1648',), ('        ->  Hash Join  (cost=1007.84..1783.91 rows=1192 width=3100) (actual time=386.472..586.162 rows=42234 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1648',), ('              ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.008..64.888 rows=50000 loops=1)',), ('                    Buffers: shared hit=715',), ('              ->  Hash  (cost=995.67..995.67 rows=973 width=2068) (actual time=386.453..386.468 rows=42231 loops=1)',), ('                    Buckets: 65536 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 4637kB',), ('                    Buffers: shared hit=933',), ('                    ->  Hash Join  (cost=541.80..995.67 rows=973 width=2068) (actual time=123.447..323.389 rows=42231 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=933',), ('                          ->  Seq Scan on project p  (cost=0.00..446.19 rows=2919 width=1040) (actual time=0.007..65.006 rows=50000 loops=1)',), ('                                Buffers: shared hit=417',), ('                          ->  Hash  (cost=535.35..535.35 rows=516 width=1036) (actual time=123.429..123.434 rows=42271 loops=1)',), ('                                Buckets: 65536 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 3320kB',), ('                                Buffers: shared hit=516',), ('                                ->  Seq Scan on user_app ua  (cost=0.00..535.35 rows=516 width=1036) (actual time=0.013..63.016 rows=42271 loops=1)',), (""                                      Filter: ((email)::text > 'eatazxjpjl@example.com'::text)"",), ('                                      Rows Removed by Filter: 7729',), ('                                      Buffers: shared hit=516',), ('Planning Time: 0.337 ms',), ('Execution Time: 913.069 ms',)]"
50000,BTREE,141972.90182113647,"[('Hash Join  (cost=3893.53..5333.43 rows=3635 width=1210) (actual time=718.802..910.628 rows=42038 loops=1)',), ('  Hash Cond: (ua.id_user = p.user_id)',), ('  Buffers: shared hit=2266, temp read=695 written=695',), ('  ->  Seq Scan on user_app ua  (cost=0.00..1141.00 rows=42009 width=33) (actual time=0.013..58.464 rows=42271 loops=1)',), (""        Filter: ((email)::text > 'eatazxjpjl@example.com'::text)"",), ('        Rows Removed by Filter: 7729',), ('        Buffers: shared hit=516',), ('  ->  Hash  (cost=3839.45..3839.45 rows=4326 width=1185) (actual time=718.707..718.727 rows=50000 loops=1)',), ('        Buckets: 65536 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7681kB',), ('        Buffers: shared hit=1750, temp written=498',), ('        ->  Hash Join  (cost=2566.69..3839.45 rows=4326 width=1185) (actual time=426.470..636.965 rows=50000 loops=1)',), ('              Hash Cond: (p.id_project = ta.project_id)',), ('              Buffers: shared hit=1750',), ('              ->  Seq Scan on project p  (cost=0.00..917.00 rows=50000 width=40) (actual time=0.005..63.725 rows=50000 loops=1)',), ('                    Buffers: shared hit=417',), ('              ->  Hash  (cost=2512.62..2512.62 rows=4326 width=1153) (actual time=426.434..426.448 rows=50000 loops=1)',), ('                    Buckets: 65536 (originally 8192)  Batches: 1 (originally 1)  Memory Usage: 7568kB',), ('                    Buffers: shared hit=1333',), ('                    ->  Hash Join  (cost=1840.00..2512.62 rows=4326 width=1153) (actual time=138.012..349.513 rows=50000 loops=1)',), ('                          Hash Cond: (t.table_id = ta.id_table)',), ('                          Buffers: shared hit=1333',), ('                          ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.008..64.605 rows=50000 loops=1)',), ('                                Buffers: shared hit=618',), ('                          ->  Hash  (cost=1215.00..1215.00 rows=50000 width=75) (actual time=137.953..137.957 rows=50000 loops=1)',), ('                                Buckets: 65536  Batches: 1  Memory Usage: 5786kB',), ('                                Buffers: shared hit=715',), ('                                ->  Seq Scan on table_app ta  (cost=0.00..1215.00 rows=50000 width=75) (actual time=0.007..66.069 rows=50000 loops=1)',), ('                                      Buffers: shared hit=715',), ('Planning:',), ('  Buffers: shared hit=24',), ('Planning Time: 0.644 ms',), ('Execution Time: 965.449 ms',)]"
50000,HASH,121789.8473739624,"[('Hash Join  (cost=4543.71..5235.61 rows=1442 width=4178) (actual time=689.666..889.443 rows=42038 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=103103',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.011..64.213 rows=50000 loops=1)',), ('        Buffers: shared hit=618',), ('  ->  Hash  (cost=4528.81..4528.81 rows=1192 width=3100) (actual time=689.639..689.658 rows=42234 loops=1)',), ('        Buckets: 65536 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 7277kB',), ('        Buffers: shared hit=102485',), ('        ->  Hash Join  (cost=3752.73..4528.81 rows=1192 width=3100) (actual time=426.881..624.952 rows=42234 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=102485',), ('              ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.007..64.671 rows=50000 loops=1)',), ('                    Buffers: shared hit=715',), ('              ->  Hash  (cost=3740.57..3740.57 rows=973 width=2068) (actual time=426.861..426.872 rows=42231 loops=1)',), ('                    Buckets: 65536 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 4637kB',), ('                    Buffers: shared hit=101770',), ('                    ->  Nested Loop  (cost=0.00..3740.57 rows=973 width=2068) (actual time=0.034..364.268 rows=42231 loops=1)',), ('                          Buffers: shared hit=101770',), ('                          ->  Seq Scan on project p  (cost=0.00..446.19 rows=2919 width=1040) (actual time=0.007..64.378 rows=50000 loops=1)',), ('                                Buffers: shared hit=417',), ('                          ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..1.13 rows=1 width=1036) (actual time=0.002..0.002 rows=1 loops=50000)',), ('                                Index Cond: (id_user = p.user_id)',), ('                                Rows Removed by Index Recheck: 0',), (""                                Filter: ((email)::text > 'eatazxjpjl@example.com'::text)"",), ('                                Rows Removed by Filter: 0',), ('                                Buffers: shared hit=101353',), ('Planning Time: 0.360 ms',), ('Execution Time: 944.302 ms',)]"
60000,No Index,105749.97138977051,"[('Hash Join  (cost=2157.91..2987.52 rows=1729 width=4178) (actual time=617.875..830.680 rows=32532 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2718',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.011..76.440 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=2140.03..2140.03 rows=1430 width=3100) (actual time=617.849..617.871 rows=32522 loops=1)',), ('        Buckets: 32768 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 5465kB',), ('        Buffers: shared hit=1977',), ('        ->  Hash Join  (cost=1208.75..2140.03 rows=1430 width=3100) (actual time=353.734..568.200 rows=32522 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=1977',), ('              ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.007..77.708 rows=60000 loops=1)',), ('                    Buffers: shared hit=858',), ('              ->  Hash  (cost=1194.16..1194.16 rows=1167 width=2068) (actual time=353.704..353.718 rows=32511 loops=1)',), ('                    Buckets: 32768 (originally 2048)  Batches: 1 (originally 1)  Memory Usage: 3431kB',), ('                    Buffers: shared hit=1119',), ('                    ->  Hash Join  (cost=649.95..1194.16 rows=1167 width=2068) (actual time=95.781..306.099 rows=32511 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=1119',), ('                          ->  Seq Scan on project p  (cost=0.00..535.00 rows=3500 width=1040) (actual time=0.007..76.710 rows=60000 loops=1)',), ('                                Buffers: shared hit=500',), ('                          ->  Hash  (cost=642.21..642.21 rows=619 width=1036) (actual time=95.758..95.764 rows=32504 loops=1)',), ('                                Buckets: 32768 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 2415kB',), ('                                Buffers: shared hit=619',), ('                                ->  Seq Scan on user_app ua  (cost=0.00..642.21 rows=619 width=1036) (actual time=0.013..50.862 rows=32504 loops=1)',), (""                                      Filter: ((email)::text > 'lycnhsninl@example.com'::text)"",), ('                                      Rows Removed by Filter: 27496',), ('                                      Buffers: shared hit=619',), ('Planning Time: 0.341 ms',), ('Execution Time: 872.759 ms',)]"
60000,BTREE,143351.84240341187,"[('Hash Join  (cost=4345.53..5185.87 rows=2801 width=2175) (actual time=833.157..1043.672 rows=32532 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=182099',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.007..76.104 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=4316.57..4316.57 rows=2317 width=1097) (actual time=833.125..833.144 rows=32522 loops=1)',), ('        Buckets: 32768 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 5465kB',), ('        Buffers: shared hit=181358',), ('        ->  Nested Loop  (cost=1850.29..4316.57 rows=2317 width=1097) (actual time=162.622..781.789 rows=32522 loops=1)',), ('              Buffers: shared hit=181358',), ('              ->  Hash Join  (cost=1850.00..2762.16 rows=4290 width=1072) (actual time=162.540..414.715 rows=60000 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..76.478 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=1100.00..1100.00 rows=60000 width=40) (actual time=162.335..162.340 rows=60000 loops=1)',), ('                          Buckets: 65536  Batches: 1  Memory Usage: 4731kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..1100.00 rows=60000 width=40) (actual time=0.006..76.847 rows=60000 loops=1)',), ('                                Buffers: shared hit=500',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..0.36 rows=1 width=33) (actual time=0.003..0.003 rows=1 loops=60000)',), ('                    Index Cond: (id_user = p.user_id)',), (""                    Filter: ((email)::text > 'lycnhsninl@example.com'::text)"",), ('                    Rows Removed by Filter: 0',), ('                    Buffers: shared hit=180000',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.261 ms',), ('Execution Time: 1085.824 ms',)]"
60000,HASH,126650.2103805542,"[('Hash Join  (cost=3127.76..3968.11 rows=2803 width=2175) (actual time=813.694..1026.663 rows=32532 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=122104',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.011..77.003 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=3098.78..3098.78 rows=2318 width=1097) (actual time=813.668..813.688 rows=32522 loops=1)',), ('        Buckets: 32768 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 5465kB',), ('        Buffers: shared hit=121363',), ('        ->  Nested Loop  (cost=1850.00..3098.78 rows=2318 width=1097) (actual time=164.274..762.139 rows=32522 loops=1)',), ('              Buffers: shared hit=121363',), ('              ->  Hash Join  (cost=1850.00..2762.16 rows=4290 width=1072) (actual time=164.211..421.295 rows=60000 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.007..76.994 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=1100.00..1100.00 rows=60000 width=40) (actual time=164.155..164.160 rows=60000 loops=1)',), ('                          Buckets: 65536  Batches: 1  Memory Usage: 4731kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..1100.00 rows=60000 width=40) (actual time=0.008..79.421 rows=60000 loops=1)',), ('                                Buffers: shared hit=500',), ('              ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..0.08 rows=1 width=33) (actual time=0.002..0.002 rows=1 loops=60000)',), ('                    Index Cond: (id_user = p.user_id)',), ('                    Rows Removed by Index Recheck: 0',), (""                    Filter: ((email)::text > 'lycnhsninl@example.com'::text)"",), ('                    Rows Removed by Filter: 0',), ('                    Buffers: shared hit=120005',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.304 ms',), ('Execution Time: 1069.019 ms',)]"
70000,No Index,164087.23735809326,"[('Hash Join  (cost=4033.62..5006.87 rows=4486 width=3175) (actual time=542.434..1239.672 rows=51552 loops=1)',), ('  Hash Cond: (p.user_id = ua.id_user)',), ('  Buffers: shared hit=3171, temp read=786 written=786',), ('  ->  Hash Join  (cost=1788.48..2745.84 rows=6055 width=3150) (actual time=391.973..912.568 rows=70000 loops=1)',), ('        Hash Cond: (ta.project_id = p.id_project)',), ('        Buffers: shared hit=2449, temp read=786 written=786',), ('        ->  Hash Join  (cost=1112.50..2053.96 rows=6055 width=2118) (actual time=200.323..517.754 rows=70000 loops=1)',), ('              Hash Cond: (t.table_id = ta.id_table)',), ('              Buffers: shared hit=1865, temp read=786 written=786',), ('              ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.011..88.821 rows=70000 loops=1)',), ('                    Buffers: shared hit=865',), ('              ->  Hash  (cost=1050.00..1050.00 rows=5000 width=1040) (actual time=200.264..200.269 rows=70000 loops=1)',), ('                    Buckets: 131072 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7169kB',), ('                    Buffers: shared hit=1000, temp written=410',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.007..94.340 rows=70000 loops=1)',), ('                          Buffers: shared hit=1000',), ('        ->  Hash  (cost=624.88..624.88 rows=4088 width=1040) (actual time=191.625..191.630 rows=70000 loops=1)',), ('              Buckets: 131072 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 5946kB',), ('              Buffers: shared hit=584',), ('              ->  Seq Scan on project p  (cost=0.00..624.88 rows=4088 width=1040) (actual time=0.007..92.858 rows=70000 loops=1)',), ('                    Buffers: shared hit=584',), ('  ->  Hash  (cost=1597.00..1597.00 rows=51851 width=33) (actual time=150.277..150.281 rows=51825 loops=1)',), ('        Buckets: 65536  Batches: 1  Memory Usage: 3954kB',), ('        Buffers: shared hit=722',), ('        ->  Seq Scan on user_app ua  (cost=0.00..1597.00 rows=51851 width=33) (actual time=0.009..76.307 rows=51825 loops=1)',), (""              Filter: ((email)::text > 'gtfvnxkjzg@example.com'::text)"",), ('              Rows Removed by Filter: 18175',), ('              Buffers: shared hit=722',), ('Planning Time: 0.162 ms',), ('Execution Time: 1305.909 ms',)]"
70000,BTREE,176932.54852294922,"[('Hash Join  (cost=9258.08..10964.70 rows=4477 width=1210) (actual time=770.860..1201.482 rows=51552 loops=1)',), ('  Hash Cond: (p.id_project = ta.project_id)',), ('  Buffers: shared hit=3171, temp read=1538 written=1538',), ('  ->  Hash Join  (cost=2243.95..3711.71 rows=51756 width=65) (actual time=150.400..415.077 rows=51691 loops=1)',), ('        Hash Cond: (p.user_id = ua.id_user)',), ('        Buffers: shared hit=1306',), ('        ->  Seq Scan on project p  (cost=0.00..1284.00 rows=70000 width=40) (actual time=0.005..88.730 rows=70000 loops=1)',), ('              Buffers: shared hit=584',), ('        ->  Hash  (cost=1597.00..1597.00 rows=51756 width=33) (actual time=150.227..150.232 rows=51825 loops=1)',), ('              Buckets: 65536  Batches: 1  Memory Usage: 3954kB',), ('              Buffers: shared hit=722',), ('              ->  Seq Scan on user_app ua  (cost=0.00..1597.00 rows=51756 width=33) (actual time=0.006..76.837 rows=51825 loops=1)',), (""                    Filter: ((email)::text > 'gtfvnxkjzg@example.com'::text)"",), ('                    Rows Removed by Filter: 18175',), ('                    Buffers: shared hit=722',), ('  ->  Hash  (cost=6938.44..6938.44 rows=6055 width=1153) (actual time=620.343..620.355 rows=70000 loops=1)',), ('        Buckets: 65536 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7681kB',), ('        Buffers: shared hit=1865, temp read=692 written=1260',), ('        ->  Hash Join  (cost=3464.00..6938.44 rows=6055 width=1153) (actual time=198.445..509.536 rows=70000 loops=1)',), ('              Hash Cond: (t.table_id = ta.id_table)',), ('              Buffers: shared hit=1865, temp read=692 written=692',), ('              ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.007..95.808 rows=70000 loops=1)',), ('                    Buffers: shared hit=865',), ('              ->  Hash  (cost=1700.00..1700.00 rows=70000 width=75) (actual time=197.954..197.958 rows=70000 loops=1)',), ('                    Buckets: 131072  Batches: 2  Memory Usage: 4714kB',), ('                    Buffers: shared hit=1000, temp written=410',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1700.00 rows=70000 width=75) (actual time=0.004..93.715 rows=70000 loops=1)',), ('                          Buffers: shared hit=1000',), ('Planning:',), ('  Buffers: shared hit=24',), ('Planning Time: 0.271 ms',), ('Execution Time: 1266.895 ms',)]"
70000,HASH,164208.6853981018,"[('Hash Join  (cost=4032.97..5006.22 rows=4481 width=3175) (actual time=540.141..1236.943 rows=51552 loops=1)',), ('  Hash Cond: (p.user_id = ua.id_user)',), ('  Buffers: shared hit=3171, temp read=786 written=786',), ('  ->  Hash Join  (cost=1788.48..2745.84 rows=6055 width=3150) (actual time=390.021..910.695 rows=70000 loops=1)',), ('        Hash Cond: (ta.project_id = p.id_project)',), ('        Buffers: shared hit=2449, temp read=786 written=786',), ('        ->  Hash Join  (cost=1112.50..2053.96 rows=6055 width=2118) (actual time=197.985..516.182 rows=70000 loops=1)',), ('              Hash Cond: (t.table_id = ta.id_table)',), ('              Buffers: shared hit=1865, temp read=786 written=786',), ('              ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.011..88.441 rows=70000 loops=1)',), ('                    Buffers: shared hit=865',), ('              ->  Hash  (cost=1050.00..1050.00 rows=5000 width=1040) (actual time=197.924..197.929 rows=70000 loops=1)',), ('                    Buckets: 131072 (originally 8192)  Batches: 2 (originally 1)  Memory Usage: 7169kB',), ('                    Buffers: shared hit=1000, temp written=410',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.007..93.627 rows=70000 loops=1)',), ('                          Buffers: shared hit=1000',), ('        ->  Hash  (cost=624.88..624.88 rows=4088 width=1040) (actual time=192.010..192.014 rows=70000 loops=1)',), ('              Buckets: 131072 (originally 4096)  Batches: 1 (originally 1)  Memory Usage: 5946kB',), ('              Buffers: shared hit=584',), ('              ->  Seq Scan on project p  (cost=0.00..624.88 rows=4088 width=1040) (actual time=0.008..92.888 rows=70000 loops=1)',), ('                    Buffers: shared hit=584',), ('  ->  Hash  (cost=1597.00..1597.00 rows=51799 width=33) (actual time=149.948..149.952 rows=51825 loops=1)',), ('        Buckets: 65536  Batches: 1  Memory Usage: 3954kB',), ('        Buffers: shared hit=722',), ('        ->  Seq Scan on user_app ua  (cost=0.00..1597.00 rows=51799 width=33) (actual time=0.008..76.031 rows=51825 loops=1)',), (""              Filter: ((email)::text > 'gtfvnxkjzg@example.com'::text)"",), ('              Rows Removed by Filter: 18175',), ('              Buffers: shared hit=722',), ('Planning Time: 0.384 ms',), ('Execution Time: 1303.123 ms',)]"
80000,No Index,129701.18713378906,"[('Hash Join  (cost=7759.25..8879.00 rows=3666 width=1210) (actual time=813.818..1096.615 rows=42970 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=3623',), ('  ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.006..101.810 rows=80000 loops=1)',), ('        Buffers: shared hit=988',), ('  ->  Hash  (cost=7229.19..7229.19 rows=42405 width=132) (actual time=813.766..813.789 rows=42779 loops=1)',), ('        Buckets: 65536  Batches: 1  Memory Usage: 7364kB',), ('        Buffers: shared hit=2635',), ('        ->  Hash Join  (cost=4562.14..7229.19 rows=42405 width=132) (actual time=465.290..747.780 rows=42779 loops=1)',), ('              Hash Cond: (ta.project_id = p.id_project)',), ('              Buffers: shared hit=2635',), ('              ->  Seq Scan on table_app ta  (cost=0.00..1943.00 rows=80000 width=75) (actual time=0.003..101.449 rows=80000 loops=1)',), ('                    Buffers: shared hit=1143',), ('              ->  Hash  (cost=4032.07..4032.07 rows=42405 width=65) (actual time=465.245..465.259 rows=42773 loops=1)',), ('                    Buckets: 65536  Batches: 1  Memory Usage: 4690kB',), ('                    Buffers: shared hit=1492',), ('                    ->  Hash Join  (cost=2355.06..4032.07 rows=42405 width=65) (actual time=124.995..401.883 rows=42773 loops=1)',), ('                          Hash Cond: (p.user_id = ua.id_user)',), ('                          Buffers: shared hit=1492',), ('                          ->  Seq Scan on project p  (cost=0.00..1467.00 rows=80000 width=40) (actual time=0.002..100.691 rows=80000 loops=1)',), ('                                Buffers: shared hit=667',), ('                          ->  Hash  (cost=1825.00..1825.00 rows=42405 width=33) (actual time=124.945..124.950 rows=42718 loops=1)',), ('                                Buckets: 65536  Batches: 1  Memory Usage: 3349kB',), ('                                Buffers: shared hit=825',), ('                                ->  Seq Scan on user_app ua  (cost=0.00..1825.00 rows=42405 width=33) (actual time=0.006..65.436 rows=42718 loops=1)',), (""                                      Filter: ((email)::text > 'mbdkwxfnrb@example.com'::text)"",), ('                                      Rows Removed by Filter: 37282',), ('                                      Buffers: shared hit=825',), ('Planning:',), ('  Buffers: shared hit=24',), ('Planning Time: 0.289 ms',), ('Execution Time: 1150.837 ms',)]"
